whole_proteome_IDs	whole_proteome_Uniprot	reference_proteome_Uniprot	interactor_IDs_databases	interactor_SPECIES_ID	X0469.IntAct.	X0471.MINT.	X0486.UniProt.	X1222.mbinfo.	X1335.HPIDb.	IMEx	missing_protein_evidence	BioGRID_from_Mentha	Status	Length	Organism	Organism.ID	Mass	Cross.reference..dbSNP.	Alternative.products..isoforms.	Annotation	Protein.existence	Protein.names	whole_proteome_Uniprot_IMEx	two_hybrid	all_protein_complementation	AP_MS	two_hybrid_vs_AP_MS
P32913	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	551	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	63204	0		5 out of 5	Evidence at protein level	Vacuolar protein sorting-associated protein 17 (Carboxypeptidase Y-deficient protein 21)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P32914	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	102	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	11158	0		5 out of 5	Evidence at protein level	Transcription elongation factor SPT4 (Chromatin elongation factor SPT4)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P32915	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	480	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	52937	0		5 out of 5	Evidence at protein level	Protein transport protein SEC61 (Sec61 complex subunit SEC61) (Sec61 complex subunit alpha)	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P32916	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	621	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	69278	0		5 out of 5	Evidence at protein level	Signal recognition particle receptor subunit alpha homolog (SR-alpha) (Docking protein alpha) (DP-alpha)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P32917	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	917	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	102727	0		5 out of 5	Evidence at protein level	Protein STE5	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P32939	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	208	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	23043	0		5 out of 5	Evidence at protein level	GTP-binding protein YPT7	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P32943	1	1	uniprotkb	559292	0	1	0	0	0	1	1	1	reviewed	380	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	44145	0		3 out of 5	Evidence at transcript level	S-phase entry cyclin-6	SwissProt_and_IMEX	0	0	0	not two-hybrid, and not AP-MS
P32944	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	819	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	92468	0		5 out of 5	Evidence at protein level	Mitosis inhibitor protein kinase SWE1 (EC 2.7.11.1) (Wee1 homolog)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P32945	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	549	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	61420	0		4 out of 5	Evidence at protein level	Serine/threonine-protein phosphatase PPQ (EC 3.1.3.16)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P33122	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	291	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	32689	0		4 out of 5	Evidence at protein level	Serine-rich protein TYE7 (Basic-helix-loop-helix protein SGC1)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P33199	1	1	uniprotkb	559292	1	1	0	0	0	1	1	1	reviewed	130	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	14961	0		1 out of 5	Predicted	Uncharacterized protein YGL015C	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P33200	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	976	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	112571	0		3 out of 5	Evidence at protein level	Transcription factor PDR3 (Pleiotropic drug resistance protein 3)	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P33201	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	236	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	27058	0		5 out of 5	Evidence at protein level	Ribosome assembly factor MRT4 (mRNA turnover protein 4)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P33202	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	1483	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	167843	0		5 out of 5	Evidence at protein level	Ubiquitin fusion degradation protein 4 (UB fusion protein 4) (EC 2.3.2.-) (HECT-type E3 ubiquitin transferase UFD4) (EC 2.3.2.26)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P33203	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	583	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	69065	0		5 out of 5	Evidence at protein level	Pre-mRNA-processing protein PRP40	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P33204	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	171	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	19916	0		4 out of 5	Evidence at protein level	Actin-related protein 2/3 complex subunit 4 (Arp2/3 complex 20 kDa) (p20-ARC)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P33296	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	250	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	28383	0		5 out of 5	Evidence at protein level	Ubiquitin-conjugating enzyme E2 6 (EC 2.3.2.23) (E2 ubiquitin-conjugating enzyme 6) (Ubiquitin carrier protein UBC6) (Ubiquitin-protein ligase UBC6)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P33297	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	434	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	48256	0		5 out of 5	Evidence at protein level	26S protease regulatory subunit 6A (Tat-binding protein homolog 1) (TBP-1)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P33298	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	428	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	47894	0		5 out of 5	Evidence at protein level	26S protease regulatory subunit 6B homolog (Protein YNT1) (Tat-binding homolog 2)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P33299	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	467	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	51983	0		5 out of 5	Evidence at protein level	26S protease regulatory subunit 7 homolog (Protein CIM5) (Tat-binding homolog 3)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P33300	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	382	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	44808	0		5 out of 5	Evidence at protein level	Mannosyl phosphorylinositol ceramide synthase SUR1 (EC 2.4.-.-)	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P33301	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	854	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	96365	0		5 out of 5	Evidence at protein level	DNA repair protein XRS2	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P33302	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	1511	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	170438	0		5 out of 5	Evidence at protein level	Pleiotropic ABC efflux transporter of multiple drugs (Pleiotropic drug resistance protein 5) (Suppressor of toxicity of sporidesmin)	SwissProt_and_IMEX	0	1	1	not two-hybrid, AP-MS
P33303	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	322	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	35340	0		3 out of 5	Evidence at protein level	Succinate/fumarate mitochondrial transporter (Regulator of acetyl-CoA synthase activity)	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P33304	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	620	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	71364	0		3 out of 5	Evidence at protein level	Protein AFR1	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P33306	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	851	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	93738	0		3 out of 5	Evidence at protein level	Protein BCK2 (Bypass of kinase C protein)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P33307	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	960	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	109356	0		4 out of 5	Evidence at protein level	Importin alpha re-exporter (Chromosome segregation protein CSE1)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P33308	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	149	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	17376	0		5 out of 5	Evidence at protein level	Mediator of RNA polymerase II transcription subunit 9 (Chromosome segregation protein 2) (Mediator complex subunit 9)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P33309	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	386	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	44058	0		5 out of 5	Evidence at protein level	Protein DOM34 (EC 3.1.-.-)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P33310	1	1	0	0	0	0	0	0	0	0	0	1	reviewed	695	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	75950	0		5 out of 5	Evidence at protein level	ATP-dependent permease MDL1, mitochondrial (ABC transporter MDL1) (Multidrug resistance-like protein 1)	SwissProt_not_IMEX	0	0	0	not in IMEx
P33311	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	773	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	85137	0		4 out of 5	Evidence at protein level	ATP-dependent permease MDL2, mitochondrial (Multidrug resistance-like protein 2)	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P33312	1	1	uniprotkb	559292	1	0	0	0	0	1	0	1	reviewed	244	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	27116	0		4 out of 5	Evidence at protein level	2,5-diamino-6-ribosylamino-4(3H)-pyrimidinone 5'-phosphate reductase (DAROPP reductase) (DARP reductase) (EC 1.1.1.302) (2,5-diamino-6-(5-phospho-D-ribosylamino)pyrimidin-4(3H)-one reductase) (2,5-diamino-6-ribitylamino-4(3H)-pyrimidinone 5'-phosphate synthase) (DARIPP synthase)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P33313	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	385	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	44112	0		5 out of 5	Evidence at protein level	Hsp70/Hsp90 co-chaperone CNS1 (Cyclophilin seven suppressor 1) (STI1 stress-inducible protein homolog)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P33314	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	1104	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	126663	0		5 out of 5	Evidence at protein level	Inhibitory regulator protein BUD2/CLA2 (Bud site selection protein 2)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P33315	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	681	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	75029	0		4 out of 5	Evidence at protein level	Transketolase 2 (TK 2) (EC 2.2.1.1)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P33317	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	147	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	15307	0		5 out of 5	Evidence at protein level	Deoxyuridine 5'-triphosphate nucleotidohydrolase (dUTPase) (EC 3.6.1.23) (dUTP pyrophosphatase)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P33322	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	483	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	54705	0		5 out of 5	Evidence at protein level	H/ACA ribonucleoprotein complex subunit 4 (EC 5.4.99.-) (Centromere-binding factor 5) (Centromere/microtubule-binding protein CBF5) (H/ACA snoRNP protein CBF5) (Small nucleolar RNP protein CBF5) (p64')	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P33323	1	1	0	0	0	0	0	0	0	0	0	1	reviewed	182	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	20744	0		3 out of 5	Evidence at protein level	Meiotic recombination protein REC104	SwissProt_not_IMEX	0	0	0	not in IMEx
P33324	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	310	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	36073	0		2 out of 5	Evidence at protein level	CRAL-TRIO domain-containing protein YKL091C	SwissProt_and_IMEX	0	0	0	not two-hybrid, and not AP-MS
P33327	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	1092	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	124332	0		4 out of 5	Evidence at protein level	NAD-specific glutamate dehydrogenase (NAD-GDH) (EC 1.4.1.2)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P33328	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	115	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	12957	0		5 out of 5	Evidence at protein level	Synaptobrevin homolog 2	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P33329	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	710	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	78492	0		4 out of 5	Evidence at protein level	Serine/threonine-protein phosphatase PP-Z2 (EC 3.1.3.16)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P33330	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	395	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	43416	0		4 out of 5	Evidence at protein level	Phosphoserine aminotransferase (PSAT) (EC 2.6.1.52) (Phosphohydroxythreonine aminotransferase)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P33331	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	125	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	14453	0		4 out of 5	Evidence at protein level	Nuclear transport factor 2 (NTF-2) (Nuclear transport factor P10)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P33332	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	1336	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	154695	0		5 out of 5	Evidence at protein level	Exocyst complex component SEC3 (Protein PSL1)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P33333	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	303	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	33887	0		4 out of 5	Evidence at protein level	Probable 1-acyl-sn-glycerol-3-phosphate acyltransferase (1-AGP acyltransferase) (1-AGPAT) (EC 2.3.1.51) (Lysophosphatidic acid acyltransferase) (LPAAT)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P33334	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	2413	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	279504	0		5 out of 5	Evidence at protein level	Pre-mRNA-splicing factor 8	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P33335	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	543	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	59426	0		3 out of 5	Evidence at protein level	Protein SGE1 (10-N-nonyl acridine orange resistance protein) (Crystal violet resistance protein)	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P33336	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	771	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	86241	0		4 out of 5	Evidence at protein level	Beta-glucan synthesis-associated protein SKN1	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P33338	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	968	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	108911	0		5 out of 5	Evidence at protein level	Protein SLA2 (Transmembrane protein MOP2)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P33339	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	1025	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	120229	0		5 out of 5	Evidence at protein level	Transcription factor tau 131 kDa subunit (TFIIIC 131 kDa subunit) (Transcription factor C subunit 4)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P33399	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	275	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	32104	0		5 out of 5	Evidence at protein level	La protein homolog (La autoantigen homolog) (La ribonucleoprotein)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P33400	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	625	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	68232	0		5 out of 5	Evidence at protein level	pH-response transcription factor pacC/RIM101 (Regulator of IME2 protein 1) (pH-response regulator protein RIM101)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P33401	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	570	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	63112	0		5 out of 5	Evidence at protein level	Phosphoglucomutase 1 (PGM 1) (EC 5.4.2.2) (Glucose phosphomutase 1)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P33411	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	251	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	28377	0		4 out of 5	Evidence at protein level	Pre-mRNA-splicing factor 18	SwissProt_and_IMEX	0	0	1	not two-hybrid, AP-MS
P33412	1	1	uniprotkb	559292	1	0	0	0	0	1	0	1	reviewed	323	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	36863	0		4 out of 5	Evidence at protein level	Ethanolamine-phosphate cytidylyltransferase (EC 2.7.7.14) (CTP:phosphoethanolamine cytidylyltransferase) (Phosphorylethanolamine transferase)	SwissProt_and_IMEX	0	0	0	not two-hybrid, and not AP-MS
P33413	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	735	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	80617	0		5 out of 5	Evidence at protein level	Urea active transporter	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P33416	1	1	uniprotkb	559292	1	0	0	0	0	1	0	1	reviewed	811	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	91336	0		5 out of 5	Evidence at protein level	Heat shock protein 78, mitochondrial	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P33417	1	1	uniprotkb	559292	1	0	0	0	0	1	0	1	reviewed	597	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	67856	0		4 out of 5	Evidence at protein level	Intrastrand cross-link recognition protein (Structure-specific recognition protein) (SSRP)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P33418	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	1100	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	126820	0		5 out of 5	Evidence at protein level	Exportin-T (Exportin(tRNA)) (Karyopherin-beta) (tRNA exportin)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P33419	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	253	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	29280	0		5 out of 5	Evidence at protein level	Spindle pole component 29	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P33420	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	868	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	100290	0		4 out of 5	Evidence at protein level	Protein NIP100 (Protein NIP80)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P33421	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	198	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	22068	0		5 out of 5	Evidence at protein level	Succinate dehydrogenase [ubiquinone] cytochrome b subunit, mitochondrial	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P33441	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	392	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	44996	0		5 out of 5	Evidence at protein level	THO complex subunit MFT1 (Mitochondrial fusion target protein 1)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P33442	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	255	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	28743	0		4 out of 5	Evidence at protein level	40S ribosomal protein S1-A (RP10A)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P33448	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	61	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	6408	0		4 out of 5	Evidence at protein level	Mitochondrial import receptor subunit TOM6 (Mitochondrial import site protein ISP6) (Translocase of outer membrane 6 kDa subunit)	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P33550	1	1	uniprotkb	559292	1	1	0	0	0	1	1	1	reviewed	425	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	50651	0		4 out of 5	Inferred from homology	Probable mannosyltransferase KTR2 (EC 2.4.1.-)	SwissProt_and_IMEX	0	0	1	not two-hybrid, AP-MS
P33734	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	552	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	61068	0		5 out of 5	Evidence at protein level	Imidazole glycerol phosphate synthase hisHF (IGP synthase) (IGPS) (ImGP synthase) [Includes: Glutamine amidotransferase (EC 2.4.2.-); Cyclase (EC 4.1.3.-)]	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P33748	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	704	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	77861	0		5 out of 5	Evidence at protein level	Zinc finger protein MSN2 (Multicopy suppressor of SNF1 protein 2)	SwissProt_and_IMEX	0	1	1	not two-hybrid, AP-MS
P33749	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	630	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	69723	0		5 out of 5	Evidence at protein level	Zinc finger protein MSN4 (Multicopy suppressor of SNF1 protein 4)	SwissProt_and_IMEX	0	1	1	not two-hybrid, AP-MS
P33750	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	489	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	56789	0		4 out of 5	Evidence at protein level	Protein SOF1 (U3 small nucleolar RNA-associated protein SOF1) (U3 snoRNA-associated protein SOF1)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P33751	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	242	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	26733	0		5 out of 5	Evidence at protein level	Flavin prenyltransferase PAD1, mitochondrial (EC 2.5.1.129) (Phenylacrylic acid decarboxylase 1) (PAD)	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
