whole_proteome_IDs	whole_proteome_Uniprot	reference_proteome_Uniprot	interactor_IDs_databases	interactor_SPECIES_ID	X0469.IntAct.	X0471.MINT.	X0486.UniProt.	X1222.mbinfo.	X1335.HPIDb.	IMEx	missing_protein_evidence	BioGRID_from_Mentha	Status	Length	Organism	Organism.ID	Mass	Cross.reference..dbSNP.	Alternative.products..isoforms.	Annotation	Protein.existence	whole_proteome_Uniprot_IMEx
P37370	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	817	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	82594	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P37838	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	685	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	77825	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P37898	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	856	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	97663	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38009	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	592	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	65263	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38011	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	319	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	34805	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38013	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	176	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	19115	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38041	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	980	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	109295	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38042	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	758	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	85396	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38061	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	130	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	14771	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38063	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	326	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	35720	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38064	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	232	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	26518	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38065	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	1025	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	115012	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38066	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	345	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	38332	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38067	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	497	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	54189	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38068	1	1	uniprotkb	559292	0	1	0	0	0	1	0	1	reviewed	203	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	22565	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38069	1	1	uniprotkb	559292	1	0	0	0	0	1	0	1	reviewed	597	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	67774	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38070	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	525	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	59591	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38071	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	380	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	42067	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38072	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	301	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	34889	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38073	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	919	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	103397	NA	NA	2 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38074	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	348	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	39786	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38075	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	228	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	26908	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38077	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	311	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	34351	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38079	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	344	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	38720	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38080	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	1108	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	123989	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38081	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	501	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	57822	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38082	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	220	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	25009	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38083	1	1	uniprotkb	559292	0	1	0	0	0	1	1	1	reviewed	404	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	46445	NA	NA	1 out of 5	Predicted	SwissProt_and_IMEX
P38084	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	609	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	67769	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38085	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	619	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	68758	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38086	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	958	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	107946	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38087	1	1	uniprotkb	559292	1	0	0	0	0	1	0	1	reviewed	329	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	36555	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38088	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	690	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	78184	NA	ALTERNATIVE PRODUCTS:  Event=Alternative initiation; Named isoforms=2;  Name=Mitochondrial; IsoId=P38088-1; Sequence=Displayed; Note=Produced by alternative initiation at an upstream UUG codon in-frame of the first AUG used for isoform Cytoplasmic.; Name=Cytoplasmic; IsoId=P38088-2; Sequence=VSP_041147; 	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38089	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	393	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	44176	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38090	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	596	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	67262	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38109	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	508	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	57639	NA	NA	2 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38110	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	2787	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	321524	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38111	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	2368	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	273342	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38112	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	773	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	87048	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38113	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	351	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	37648	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38114	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	1094	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	126904	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38115	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	344	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	38884	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38116	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	183	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	20434	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38120	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	278	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	31925	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38121	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	705	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	78774	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38122	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	312	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	34465	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38123	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	315	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	34754	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38124	1	1	uniprotkb	559292	0	1	0	0	0	1	0	1	reviewed	548	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	61629	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38125	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	572	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	63407	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38126	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	564	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	63460	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38127	1	1	uniprotkb	559292	0	1	0	0	0	1	1	1	reviewed	377	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	42102	NA	NA	4 out of 5	Inferred from homology	SwissProt_and_IMEX
P38128	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	452	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	49414	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38129	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	798	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	88968	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38130	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	404	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	47482	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38131	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	464	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	54556	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38132	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	845	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	94943	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38137	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	543	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	60489	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38138	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	954	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	110266	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38139	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	375	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	43287	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38140	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	529	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	60311	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38141	1	1	uniprotkb	559292	1	1	0	0	0	1	1	1	reviewed	450	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	51823	NA	NA	3 out of 5	Inferred from homology	SwissProt_and_IMEX
P38142	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	488	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	53526	NA	NA	2 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38143	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	162	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	18406	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38144	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	1129	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	131102	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38145	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	238	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	26196	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38146	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	199	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	21834	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38147	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	527	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	60017	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38148	1	1	uniprotkb	559292	1	1	0	0	0	1	1	1	reviewed	807	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	91685	NA	NA	4 out of 5	Inferred from homology	SwissProt_and_IMEX
P38149	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	878	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	98071	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38150	1	1	uniprotkb	559292	1	1	0	0	0	1	1	1	reviewed	797	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	92904	NA	NA	2 out of 5	Inferred from homology	SwissProt_and_IMEX
P38151	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	413	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	45782	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38152	1	1	uniprotkb	559292	1	1	0	0	0	1	1	1	reviewed	299	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	32173	NA	NA	3 out of 5	Evidence at transcript level	SwissProt_and_IMEX
P38153	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	483	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	54837	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38155	1	1	uniprotkb	559292	1	1	0	0	0	1	1	1	reviewed	120	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	12848	NA	NA	3 out of 5	Evidence at transcript level	SwissProt_and_IMEX
P38156	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	614	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	68263	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38157	1	1	uniprotkb	559292	1	0	0	0	0	1	1	1	reviewed	468	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	54194	NA	NA	3 out of 5	Inferred from homology	SwissProt_and_IMEX
P38158	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	584	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	68142	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38161	1	1	uniprotkb	559292	1	1	0	0	0	1	1	0	reviewed	101	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	11662	NA	NA	1 out of 5	Uncertain	SwissProt_and_IMEX
P38162	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	196	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	22966	NA	NA	2 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38163	1	1	uniprotkb	559292	0	1	1	0	0	1	0	1	reviewed	1010	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	111623	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38164	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	1038	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	117636	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38165	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	486	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	54140	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38166	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	215	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	24274	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38167	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	1117	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	123610	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38168	1	1	uniprotkb	559292	1	1	0	0	0	1	1	0	reviewed	104	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	11250	NA	NA	2 out of 5	Uncertain	SwissProt_and_IMEX
P38169	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	460	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	52429	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38170	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	754	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	86216	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38171	1	1	uniprotkb	559292	1	0	0	0	0	1	1	0	reviewed	102	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	11087	NA	NA	1 out of 5	Uncertain	SwissProt_and_IMEX
P38172	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	270	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	30545	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38173	1	1	uniprotkb	559292	1	1	0	0	0	1	1	0	reviewed	110	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	12079	NA	NA	1 out of 5	Uncertain	SwissProt_and_IMEX
P38174	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	421	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	47518	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38175	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	177	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	20395	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38176	1	1	uniprotkb	559292	1	1	0	0	0	1	1	1	reviewed	459	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	50892	NA	NA	3 out of 5	Inferred from homology	SwissProt_and_IMEX
P38177	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	466	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	51997	NA	NA	1 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38178	1	1	uniprotkb	559292	1	0	0	0	0	1	1	0	reviewed	141	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	16159	NA	NA	1 out of 5	Uncertain	SwissProt_and_IMEX
P38179	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	458	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	52861	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38180	1	1	uniprotkb	559292	1	1	0	0	0	1	1	1	reviewed	368	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	40767	NA	NA	1 out of 5	Predicted	SwissProt_and_IMEX
P38181	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	1502	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	169475	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38182	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	117	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13627	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38183	1	1	uniprotkb	559292	1	1	0	0	0	1	1	0	reviewed	143	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	16327	NA	NA	1 out of 5	Uncertain	SwissProt_and_IMEX
P38184	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	103	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	12087	NA	NA	1 out of 5	Uncertain	SwissProt_not_IMEX
P38185	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	102	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	11540	NA	NA	1 out of 5	Uncertain	SwissProt_and_IMEX
P38186	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	106	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	11547	NA	NA	1 out of 5	Uncertain	SwissProt_not_IMEX
P38187	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	747	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	83856	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
P38188	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	114	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13830	NA	NA	1 out of 5	Uncertain	SwissProt_and_IMEX
P38189	1	1	uniprotkb	559292	1	0	0	0	0	1	1	0	reviewed	126	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	14415	NA	NA	2 out of 5	Uncertain	SwissProt_and_IMEX
P38190	1	1	uniprotkb	559292	0	1	0	0	0	1	1	0	reviewed	124	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13194	NA	NA	1 out of 5	Uncertain	SwissProt_and_IMEX
P38191	1	1	uniprotkb	559292	0	1	0	0	0	1	1	1	reviewed	138	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	16085	NA	NA	2 out of 5	Inferred from homology	SwissProt_and_IMEX
P38192	1	1	uniprotkb	559292	1	1	0	0	0	1	1	0	reviewed	103	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	12447	NA	NA	2 out of 5	Uncertain	SwissProt_and_IMEX
P38193	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	441	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	50655	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
