whole_proteome_IDs	whole_proteome_Uniprot	reference_proteome_Uniprot	interactor_IDs_databases	interactor_SPECIES_ID	X0469.IntAct.	X0471.MINT.	X0486.UniProt.	X1222.mbinfo.	X1335.HPIDb.	IMEx	missing_protein_evidence	BioGRID_from_Mentha	Status	Length	Organism	Organism.ID	Mass	Cross.reference..dbSNP.	Alternative.products..isoforms.	Annotation	Protein.existence	whole_proteome_Uniprot_IMEx	two_hybrid	all_protein_complementation	AP_MS	two_hybrid_vs_AP_MS
P14242	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	873	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	99355	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P14284	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	1504	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	172957	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not two-hybrid, and not AP-MS
P14291	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	827	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	95538	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P14306	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	219	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	24357	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	1	not two-hybrid, AP-MS
P14359	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	133	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	15199	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P14540	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	359	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	39621	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P14680	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	807	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	91245	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P14681	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	368	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	42692	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P14682	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	295	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	34065	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P14693	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	329	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	37404	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P14724	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	124	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	14081	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P14736	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	754	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	87174	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P14737	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	1309	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	148398	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P14741	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	305	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	34025	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P14742	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	717	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	80047	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P14743	1	1	uniprotkb	559292	1	0	0	0	0	1	0	1	reviewed	455	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	52838	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not two-hybrid, and not AP-MS
P14747	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	604	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	68528	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P14772	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	1559	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	176874	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P14832	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	162	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	17391	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P14843	1	1	uniprotkb	559292	1	0	0	0	0	1	0	1	reviewed	370	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	41070	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	1	not two-hybrid, AP-MS
P14904	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	514	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	57093	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P14905	1	1	uniprotkb	559292	1	0	0	0	0	1	0	1	reviewed	389	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	44608	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P14906	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	663	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	75345	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P14907	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	823	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	86516	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P14908	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	341	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	39727	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P14922	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	966	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	107202	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P15019	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	335	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	37036	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P15108	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	705	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	80900	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P15179	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	658	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	75461	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P15180	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	591	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	67959	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	1	not two-hybrid, AP-MS
P15202	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	515	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	58555	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P15274	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	810	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	93302	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P15303	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	768	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	85385	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P15315	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	225	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	24425	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P15365	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	543	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	60850	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P15367	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	167	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	18762	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P15380	1	1	uniprotkb	559292	1	1	0	0	0	1	1	1	reviewed	627	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	68788	0	0	4 out of 5	Evidence at transcript level	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P15424	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	664	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	76269	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P15436	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	1097	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	124619	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P15442	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	1659	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	190193	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P15454	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	187	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	20637	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P15496	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	288	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	33352	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	1	1	not two-hybrid, AP-MS
P15565	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	570	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	64052	0	ALTERNATIVE PRODUCTS:  Event=Alternative initiation; Named isoforms=2;  Name=1; IsoId=P15565-1; Sequence=Displayed; Name=2; IsoId=P15565-2; Sequence=VSP_018902; 	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P15624	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	595	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	67365	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	1	not two-hybrid, AP-MS
P15625	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	503	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	57511	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P15646	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	327	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	34465	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P15700	1	1	uniprotkb	559292	0	1	0	0	0	1	0	1	reviewed	204	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	22933	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P15703	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	313	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	34119	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	1	not two-hybrid, AP-MS
P15705	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	589	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	66265	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P15731	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	148	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	16456	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P15732	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	148	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	16281	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P15790	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	372	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	44668	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P15801	1	1	uniprotkb	559292	1	0	0	0	0	1	0	1	reviewed	1254	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	143502	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P15807	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	274	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	31918	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P15873	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	258	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	28916	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P15891	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	592	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	65576	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P15938	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	1071	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	121653	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P15992	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	214	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	23880	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P16120	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	514	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	57474	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	1	not two-hybrid, AP-MS
P16140	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	517	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	57749	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P16151	1	1	uniprotkb	559292	0	1	0	0	0	1	0	1	reviewed	362	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	43230	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P16370	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	318	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	35298	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P16387	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	420	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	46343	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P16451	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	410	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	45362	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P16467	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	563	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	61912	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P16474	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	682	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	74468	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P16521	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	1044	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	115945	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P16522	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	626	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	73114	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P16523	1	1	uniprotkb	559292	1	1	0	0	0	1	1	1	reviewed	270	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	31111	0	0	3 out of 5	Evidence at transcript level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P16547	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	393	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	44580	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P16550	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	321	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	36493	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P16603	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	691	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	76772	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P16622	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	393	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	44596	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P16639	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	503	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	57930	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P16649	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	713	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	78308	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P16658	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	377	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	44109	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P16661	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	449	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	51929	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P16664	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	663	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	75317	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	1	not two-hybrid, AP-MS
P16861	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	987	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	107970	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P16862	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	959	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	104618	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P16892	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	353	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	40772	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P16965	1	1	uniprotkb	559292	0	1	0	0	0	1	0	1	reviewed	84	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	9615	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	1	0	not two-hybrid, and not AP-MS
P17064	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	533	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	58201	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P17065	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	759	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	84652	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P17076	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	256	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	28125	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P17106	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	351	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	39388	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P17119	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	729	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	84004	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P17121	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	654	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	73629	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P17122	1	1	uniprotkb	559292	1	0	0	0	0	1	1	1	reviewed	198	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	23131	0	0	2 out of 5	Predicted	SwissProt_and_IMEX	0	0	0	not two-hybrid, and not AP-MS
P17123	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	173	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	19912	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P17157	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	305	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	34906	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P17214	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	699	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	81800	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P17255	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	1071	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	118637	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P17260	1	1	uniprotkb	559292	0	1	0	0	0	1	0	1	reviewed	313	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	32158	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	1	0	not two-hybrid, and not AP-MS
P17261	1	1	uniprotkb	559292	0	1	0	0	0	1	1	1	reviewed	260	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	30116	0	0	4 out of 5	Inferred from homology	SwissProt_and_IMEX	1	1	0	two-hybrid, not AP-MS
P17423	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	357	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	38712	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P17442	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	1178	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	134029	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two-hybrid and AP-MS
P17505	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	334	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	35650	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	1	not two-hybrid, AP-MS
