whole_proteome_IDs	whole_proteome_Uniprot	reference_proteome_Uniprot	interactor_IDs_databases	interactor_SPECIES_ID	X0469.IntAct.	X0471.MINT.	X0486.UniProt.	X0903.mpidb.	IMEx	missing_protein_evidence	Status	Length	Organism	Organism.ID	Mass	Cross.reference..dbSNP.	Alternative.products..isoforms.	Annotation	Protein.existence	Protein.names	whole_proteome_Uniprot_IMEx
P0AB71	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	359	Escherichia coli (strain K12)	83333	39147	NA		5 out of 5	Evidence at protein level	Fructose-bisphosphate aldolase class 2 (FBP aldolase) (FBPA) (EC 4.1.2.13) (Fructose-1,6-bisphosphate aldolase) (Fructose-bisphosphate aldolase class II)	SwissProt_and_IMEX
P0AB74	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	286	Escherichia coli (strain K12)	83333	31294	NA		5 out of 5	Evidence at protein level	D-tagatose-1,6-bisphosphate aldolase subunit KbaY (TBPA) (TagBP aldolase) (EC 4.1.2.40) (D-tagatose-bisphosphate aldolase class II) (Ketose 1,6-bisphosphate aldolase class II) (Tagatose-bisphosphate aldolase)	SwissProt_and_IMEX
P0AB77	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	398	Escherichia coli (strain K12)	83333	43117	NA		5 out of 5	Evidence at protein level	2-amino-3-ketobutyrate coenzyme A ligase (AKB ligase) (EC 2.3.1.29) (Glycine acetyltransferase)	SwissProt_and_IMEX
P0AB80	1	1	0	0	0	0	0	0	0	0	reviewed	309	Escherichia coli (strain K12)	83333	34094	NA		5 out of 5	Evidence at protein level	Branched-chain-amino-acid aminotransferase (BCAT) (EC 2.6.1.42) (Transaminase B)	SwissProt_not_IMEX
P0AB83	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	211	Escherichia coli (strain K12)	83333	23562	NA		5 out of 5	Evidence at protein level	Endonuclease III (EC 4.2.99.18) (DNA-(apurinic or apyrimidinic site) lyase)	SwissProt_and_IMEX
P0AB85	1	1	0	0	0	0	0	0	0	0	reviewed	351	Escherichia coli (strain K12)	83333	38549	NA		4 out of 5	Evidence at protein level	FAD:protein FMN transferase (EC 2.7.1.180) (Flavin transferase)	SwissProt_not_IMEX
P0AB87	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	215	Escherichia coli (strain K12)	83333	23775	NA		5 out of 5	Evidence at protein level	L-fuculose phosphate aldolase (EC 4.1.2.17) (L-fuculose-1-phosphate aldolase)	SwissProt_and_IMEX
P0AB89	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	456	Escherichia coli (strain K12)	83333	51543	NA		5 out of 5	Evidence at protein level	Adenylosuccinate lyase (ASL) (EC 4.3.2.2) (Adenylosuccinase) (ASase)	SwissProt_and_IMEX
P0AB91	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	350	Escherichia coli (strain K12)	83333	38010	NA		4 out of 5	Evidence at protein level	Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive (EC 2.5.1.54) (3-deoxy-D-arabino-heptulosonate 7-phosphate synthase) (DAHP synthase) (Phospho-2-keto-3-deoxyheptonate aldolase)	SwissProt_and_IMEX
P0AB93	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	429	Escherichia coli (strain K12)	83333	45497	NA		4 out of 5	Evidence at protein level	Arsenical pump membrane protein (Arsenic efflux pump protein)	SwissProt_and_IMEX
P0AB96	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	141	Escherichia coli (strain K12)	83333	15853	NA		2 out of 5	Inferred from homology	Arsenate reductase (EC 1.20.4.1) (Arsenical pump modifier)	SwissProt_and_IMEX
P0AB98	1	1	uniprotkb	83333	1	1	0	0	1	0	reviewed	271	Escherichia coli (strain K12)	83333	30303	NA		5 out of 5	Evidence at protein level	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	SwissProt_and_IMEX
P0ABA0	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	156	Escherichia coli (strain K12)	83333	17264	NA		4 out of 5	Evidence at protein level	ATP synthase subunit b (ATP synthase F(0) sector subunit b) (ATPase subunit I) (F-type ATPase subunit b) (F-ATPase subunit b)	SwissProt_and_IMEX
P0ABA4	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	177	Escherichia coli (strain K12)	83333	19332	NA		4 out of 5	Evidence at protein level	ATP synthase subunit delta (ATP synthase F(1) sector subunit delta) (F-type ATPase subunit delta) (F-ATPase subunit delta)	SwissProt_and_IMEX
P0ABA6	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	287	Escherichia coli (strain K12)	83333	31577	NA		4 out of 5	Evidence at protein level	ATP synthase gamma chain (ATP synthase F1 sector gamma subunit) (F-ATPase gamma subunit)	SwissProt_and_IMEX
P0ABB0	1	1	uniprotkb	83333	1	1	0	0	1	0	reviewed	513	Escherichia coli (strain K12)	83333	55222	NA		5 out of 5	Evidence at protein level	ATP synthase subunit alpha (EC 3.6.3.14) (ATP synthase F1 sector subunit alpha) (F-ATPase subunit alpha)	SwissProt_and_IMEX
P0ABB4	1	1	uniprotkb	83333	1	1	0	0	1	0	reviewed	460	Escherichia coli (strain K12)	83333	50325	NA		5 out of 5	Evidence at protein level	ATP synthase subunit beta (EC 3.6.3.14) (ATP synthase F1 sector subunit beta) (F-ATPase subunit beta)	SwissProt_and_IMEX
P0ABB8	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	898	Escherichia coli (strain K12)	83333	99466	NA		4 out of 5	Evidence at protein level	Magnesium-transporting ATPase, P-type 1 (EC 3.6.3.2) (Mg(2+) transport ATPase, P-type 1)	SwissProt_and_IMEX
P0ABC0	1	1	0	0	0	0	0	0	0	0	reviewed	126	Escherichia coli (strain K12)	83333	13632	NA		3 out of 5	Evidence at protein level	ATP synthase protein I	SwissProt_not_IMEX
P0ABC3	1	1	uniprotkb	83333	1	1	0	0	1	0	reviewed	334	Escherichia coli (strain K12)	83333	37650	NA		4 out of 5	Evidence at protein level	Modulator of FtsH protease HflC	SwissProt_and_IMEX
P0ABC7	1	1	uniprotkb	83333	1	1	0	0	1	0	reviewed	419	Escherichia coli (strain K12)	83333	45545	NA		4 out of 5	Evidence at protein level	Modulator of FtsH protease HflK	SwissProt_and_IMEX
P0ABC9	1	1	0	0	0	0	0	0	0	1	reviewed	677	Escherichia coli (strain K12)	83333	75842	NA		3 out of 5	Evidence at transcript level	High-affinity choline transport protein	SwissProt_not_IMEX
P0ABD1	1	1	0	0	0	0	0	0	0	1	reviewed	481	Escherichia coli (strain K12)	83333	52881	NA		3 out of 5	Inferred from homology	Uncharacterized transporter YeaV	SwissProt_not_IMEX
P0ABD3	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	158	Escherichia coli (strain K12)	83333	18495	NA		5 out of 5	Evidence at protein level	Bacterioferritin (BFR) (EC 1.16.3.1) (Cytochrome b-1) (Cytochrome b-557)	SwissProt_and_IMEX
P0ABD5	1	1	uniprotkb	83333	1	1	0	0	1	0	reviewed	319	Escherichia coli (strain K12)	83333	35242	NA		5 out of 5	Evidence at protein level	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 6.4.1.2)	SwissProt_and_IMEX
P0ABD8	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	156	Escherichia coli (strain K12)	83333	16687	NA		5 out of 5	Evidence at protein level	Biotin carboxyl carrier protein of acetyl-CoA carboxylase (BCCP)	SwissProt_and_IMEX
P0ABE2	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	105	Escherichia coli (strain K12)	83333	11994	NA		3 out of 5	Evidence at protein level	DNA-binding transcriptional regulator BolA	SwissProt_and_IMEX
P0ABE5	1	1	0	0	0	0	0	0	0	0	reviewed	176	Escherichia coli (strain K12)	83333	20286	NA		4 out of 5	Evidence at protein level	Cytochrome b561 (Cytochrome b-561)	SwissProt_not_IMEX
P0ABE9	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	219	Escherichia coli (strain K12)	83333	23764	NA		4 out of 5	Evidence at protein level	Carbonic anhydrase 1 (EC 4.2.1.1) (Carbonate dehydratase 1)	SwissProt_and_IMEX
P0ABF1	1	1	uniprotkb	83333	0	0	0	1	1	0	reviewed	465	Escherichia coli (strain K12)	83333	53871	NA		5 out of 5	Evidence at protein level	Poly(A) polymerase I (PAP I) (EC 2.7.7.19) (Plasmid copy number protein)	SwissProt_and_IMEX
P0ABF4	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	97	Escherichia coli (strain K12)	83333	9866	NA		3 out of 5	Evidence at protein level	Ethanolamine utilization protein EutM	SwissProt_and_IMEX
P0ABF6	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	294	Escherichia coli (strain K12)	83333	31540	NA		5 out of 5	Evidence at protein level	Cytidine deaminase (EC 3.5.4.5) (Cytidine aminohydrolase) (CDA)	SwissProt_and_IMEX
P0ABF8	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	182	Escherichia coli (strain K12)	83333	20701	NA		4 out of 5	Evidence at protein level	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (EC 2.7.8.5) (Phosphatidylglycerophosphate synthase) (PGP synthase)	SwissProt_and_IMEX
P0ABG1	1	1	0	0	0	0	0	0	0	0	reviewed	285	Escherichia coli (strain K12)	83333	31454	NA		4 out of 5	Evidence at protein level	Phosphatidate cytidylyltransferase (EC 2.7.7.41) (CDP-DAG synthase) (CDP-DG synthase) (CDP-diacylglycerol synthase) (CDS) (CDP-diglyceride pyrophosphorylase) (CDP-diglyceride synthase) (CTP:phosphatidate cytidylyltransferase)	SwissProt_not_IMEX
P0ABG4	1	1	uniprotkb	83333	1	1	0	1	1	0	reviewed	414	Escherichia coli (strain K12)	83333	45987	NA		5 out of 5	Evidence at protein level	Lipid II flippase FtsW (Cell division protein FtsW)	SwissProt_and_IMEX
P0ABG7	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	370	Escherichia coli (strain K12)	83333	40476	NA		3 out of 5	Evidence at protein level	Rod shape-determining protein RodA	SwissProt_and_IMEX
P0ABH0	1	1	uniprotkb	83333	1	1	0	1	1	0	reviewed	420	Escherichia coli (strain K12)	83333	45330	NA		5 out of 5	Evidence at protein level	Cell division protein FtsA	SwissProt_and_IMEX
P0ABH4	1	1	0	0	0	0	0	0	0	0	reviewed	162	Escherichia coli (strain K12)	83333	18788	NA		3 out of 5	Evidence at protein level	Rod shape-determining protein MreD	SwissProt_not_IMEX
P0ABH7	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	427	Escherichia coli (strain K12)	83333	48015	NA		5 out of 5	Evidence at protein level	Citrate synthase (EC 2.3.3.16)	SwissProt_and_IMEX
P0ABH9	1	1	uniprotkb	83333	1	1	0	1	1	0	reviewed	758	Escherichia coli (strain K12)	83333	84207	NA		5 out of 5	Evidence at protein level	ATP-dependent Clp protease ATP-binding subunit ClpA	SwissProt_and_IMEX
P0ABI4	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	316	Escherichia coli (strain K12)	83333	36590	NA		4 out of 5	Evidence at protein level	Magnesium transport protein CorA	SwissProt_and_IMEX
P0ABI8	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	663	Escherichia coli (strain K12)	83333	74368	NA		5 out of 5	Evidence at protein level	Cytochrome bo(3) ubiquinol oxidase subunit 1 (EC 1.10.3.10) (Cytochrome b562-o complex subunit I) (Cytochrome o ubiquinol oxidase subunit 1) (Cytochrome o subunit 1) (Oxidase bo(3) subunit 1) (Ubiquinol oxidase chain A) (Ubiquinol oxidase polypeptide I) (Ubiquinol oxidase subunit 1)	SwissProt_and_IMEX
P0ABJ1	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	315	Escherichia coli (strain K12)	83333	34911	NA		5 out of 5	Evidence at protein level	Cytochrome bo(3) ubiquinol oxidase subunit 2 (Cytochrome b562-o complex subunit II) (Cytochrome o ubiquinol oxidase subunit 2) (Cytochrome o subunit 2) (Oxidase bo(3) subunit 2) (Ubiquinol oxidase chain B) (Ubiquinol oxidase polypeptide II) (Ubiquinol oxidase subunit 2)	SwissProt_and_IMEX
P0ABJ3	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	204	Escherichia coli (strain K12)	83333	22623	NA		5 out of 5	Evidence at protein level	Cytochrome bo(3) ubiquinol oxidase subunit 3 (Cytochrome o ubiquinol oxidase subunit 3) (Cytochrome o subunit 3) (Oxidase bo(3) subunit 3) (Ubiquinol oxidase chain C) (Ubiquinol oxidase polypeptide III) (Ubiquinol oxidase subunit 3)	SwissProt_and_IMEX
P0ABJ6	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	109	Escherichia coli (strain K12)	83333	12029	NA		5 out of 5	Evidence at protein level	Cytochrome bo(3) ubiquinol oxidase subunit 4 (Cytochrome o ubiquinol oxidase subunit 4) (Cytochrome o subunit 4) (Oxidase bo(3) subunit 4) (Ubiquinol oxidase chain D) (Ubiquinol oxidase polypeptide IV) (Ubiquinol oxidase subunit 4)	SwissProt_and_IMEX
P0ABJ9	1	1	uniprotkb	83333	1	1	0	0	1	0	reviewed	522	Escherichia coli (strain K12)	83333	58205	NA		5 out of 5	Evidence at protein level	Cytochrome bd-I ubiquinol oxidase subunit 1 (EC 1.10.3.14) (Cytochrome bd-I oxidase subunit I) (Cytochrome d ubiquinol oxidase subunit I)	SwissProt_and_IMEX
P0ABK2	1	1	uniprotkb	83333	1	1	0	0	1	0	reviewed	379	Escherichia coli (strain K12)	83333	42453	NA		5 out of 5	Evidence at protein level	Cytochrome bd-I ubiquinol oxidase subunit 2 (EC 1.10.3.14) (Cytochrome bd-I oxidase subunit II) (Cytochrome d ubiquinol oxidase subunit II)	SwissProt_and_IMEX
P0ABK5	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	323	Escherichia coli (strain K12)	83333	34490	NA		5 out of 5	Evidence at protein level	Cysteine synthase A (CSase A) (EC 2.5.1.47) (O-acetylserine (thiol)-lyase A) (OAS-TL A) (O-acetylserine sulfhydrylase A) (S-carboxymethylcysteine synthase) (EC 4.5.1.5) (Sulfate starvation-induced protein 5) (SSI5)	SwissProt_and_IMEX
P0ABK7	1	1	0	0	0	0	0	0	0	1	reviewed	151	Escherichia coli (strain K12)	83333	15882	NA		3 out of 5	Evidence at transcript level	Minor curlin subunit	SwissProt_not_IMEX
P0ABK9	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	478	Escherichia coli (strain K12)	83333	53703	NA		5 out of 5	Evidence at protein level	Cytochrome c-552 (EC 1.7.2.2) (Ammonia-forming cytochrome c nitrite reductase) (Cytochrome c nitrite reductase)	SwissProt_and_IMEX
P0ABL1	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	188	Escherichia coli (strain K12)	83333	20714	NA		4 out of 5	Evidence at protein level	Cytochrome c-type protein NrfB	SwissProt_and_IMEX
P0ABL3	1	1	0	0	0	0	0	0	0	0	reviewed	149	Escherichia coli (strain K12)	83333	16297	NA		5 out of 5	Evidence at protein level	Periplasmic nitrate reductase, electron transfer subunit (Diheme cytochrome c NapB)	SwissProt_not_IMEX
P0ABL5	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	200	Escherichia coli (strain K12)	83333	23101	NA		3 out of 5	Evidence at protein level	Cytochrome c-type protein NapC	SwissProt_and_IMEX
P0ABL8	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	220	Escherichia coli (strain K12)	83333	23619	NA		3 out of 5	Evidence at protein level	Heme exporter protein B (Cytochrome c-type biogenesis protein CcmB)	SwissProt_and_IMEX
P0ABM1	1	1	uniprotkb	83333	1	1	1	1	1	0	reviewed	245	Escherichia coli (strain K12)	83333	27885	NA		4 out of 5	Evidence at protein level	Heme exporter protein C (Cytochrome c-type biogenesis protein CcmC)	SwissProt_and_IMEX
P0ABM5	1	1	uniprotkb	83333	1	0	0	1	1	0	reviewed	69	Escherichia coli (strain K12)	83333	7745	NA		3 out of 5	Evidence at protein level	Heme exporter protein D (Cytochrome c-type biogenesis protein CcmD)	SwissProt_and_IMEX
P0ABM9	1	1	uniprotkb	83333	1	1	1	0	1	0	reviewed	350	Escherichia coli (strain K12)	83333	39089	NA		4 out of 5	Evidence at protein level	Cytochrome c-type biogenesis protein CcmH	SwissProt_and_IMEX
P0ABN1	1	1	0	0	0	0	0	0	0	0	reviewed	122	Escherichia coli (strain K12)	83333	13245	NA		4 out of 5	Evidence at protein level	Diacylglycerol kinase (DAGK) (EC 2.7.1.107) (Diglyceride kinase) (DGK)	SwissProt_not_IMEX
P0ABN5	1	1	0	0	0	0	0	0	0	0	reviewed	433	Escherichia coli (strain K12)	83333	45751	NA		3 out of 5	Evidence at protein level	Anaerobic C4-dicarboxylate transporter DcuA	SwissProt_not_IMEX
P0ABN9	1	1	0	0	0	0	0	0	0	0	reviewed	446	Escherichia coli (strain K12)	83333	47935	NA		3 out of 5	Evidence at protein level	Anaerobic C4-dicarboxylate transporter DcuB	SwissProt_not_IMEX
P0ABP3	1	1	0	0	0	0	0	0	0	1	reviewed	461	Escherichia coli (strain K12)	83333	48412	NA		3 out of 5	Inferred from homology	Anaerobic C4-dicarboxylate transporter DcuC	SwissProt_not_IMEX
P0ABP6	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	219	Escherichia coli (strain K12)	83333	24510	NA		2 out of 5	Evidence at protein level	Protein DedA (Protein DSG-1)	SwissProt_and_IMEX
P0ABP8	1	1	uniprotkb	83333	1	1	0	0	1	0	reviewed	239	Escherichia coli (strain K12)	83333	25950	NA		5 out of 5	Evidence at protein level	Purine nucleoside phosphorylase DeoD-type (PNP) (EC 2.4.2.1) (Inosine phosphorylase)	SwissProt_and_IMEX
P0ABQ0	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	406	Escherichia coli (strain K12)	83333	43438	NA		5 out of 5	Evidence at protein level	Coenzyme A biosynthesis bifunctional protein CoaBC (DNA/pantothenate metabolism flavoprotein) [Includes: Phosphopantothenoylcysteine decarboxylase (PPCDC) (EC 4.1.1.36) (CoaC); Phosphopantothenate--cysteine ligase (EC 6.3.2.5) (CoaB) (PPC synthetase) (PPCS) (Phosphopantothenoylcysteine synthase)]	SwissProt_and_IMEX
P0ABQ2	1	1	0	0	0	0	0	0	0	0	reviewed	294	Escherichia coli (strain K12)	83333	30427	NA		4 out of 5	Evidence at protein level	2-hydroxy-3-oxopropionate reductase (EC 1.1.1.60) (Tartronate semialdehyde reductase) (TSAR)	SwissProt_not_IMEX
P0ABQ4	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	159	Escherichia coli (strain K12)	83333	17999	NA		5 out of 5	Evidence at protein level	Dihydrofolate reductase (EC 1.5.1.3)	SwissProt_and_IMEX
P0ABR1	1	1	0	0	0	0	0	0	0	0	reviewed	81	Escherichia coli (strain K12)	83333	8949	NA		2 out of 5	Evidence at protein level	DNA-damage-inducible protein I	SwissProt_not_IMEX
P0ABR5	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	453	Escherichia coli (strain K12)	83333	51109	NA		4 out of 5	Evidence at protein level	3-phenylpropionate/cinnamic acid dioxygenase subunit alpha (EC 1.14.12.19)	SwissProt_and_IMEX
P0ABR7	1	1	0	0	0	0	0	0	0	1	reviewed	374	Escherichia coli (strain K12)	83333	42561	NA		3 out of 5	Inferred from homology	Putative dioxygenase subunit alpha YeaW (EC 1.14.-.-)	SwissProt_not_IMEX
P0ABR9	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	314	Escherichia coli (strain K12)	83333	34196	NA		5 out of 5	Evidence at protein level	2,3-dihydroxyphenylpropionate/2,3-dihydroxicinnamic acid 1,2-dioxygenase (EC 1.13.11.16) (3-carboxyethylcatechol 2,3-dioxygenase)	SwissProt_and_IMEX
P0ABS1	1	1	uniprotkb	83333	1	1	0	0	1	0	reviewed	151	Escherichia coli (strain K12)	83333	17528	NA		5 out of 5	Evidence at protein level	RNA polymerase-binding transcription factor DksA (DnaK suppressor protein)	SwissProt_and_IMEX
P0ABS5	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	581	Escherichia coli (strain K12)	83333	65565	NA		5 out of 5	Evidence at protein level	DNA primase (EC 2.7.7.-)	SwissProt_and_IMEX
P0ABS8	1	1	uniprotkb	83333	1	1	0	0	1	0	reviewed	76	Escherichia coli (strain K12)	83333	8846	NA		4 out of 5	Evidence at protein level	DNA polymerase III subunit theta (EC 2.7.7.7)	SwissProt_and_IMEX
P0ABT2	1	1	uniprotkb	83333	1	1	0	1	1	0	reviewed	167	Escherichia coli (strain K12)	83333	18695	NA		5 out of 5	Evidence at protein level	DNA protection during starvation protein (EC 1.16.-.-)	SwissProt_and_IMEX
P0ABT5	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	321	Escherichia coli (strain K12)	83333	35866	NA		4 out of 5	Inferred from homology	tRNA-dihydrouridine synthase B (EC 1.3.1.-)	SwissProt_and_IMEX
P0ABT8	1	1	0	0	0	0	0	0	0	0	reviewed	301	Escherichia coli (strain K12)	83333	32866	NA		4 out of 5	Evidence at protein level	Probable cystine transporter YijE	SwissProt_not_IMEX
P0ABU0	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	285	Escherichia coli (strain K12)	83333	31633	NA		5 out of 5	Evidence at protein level	1,4-dihydroxy-2-naphthoyl-CoA synthase (DHNA-CoA synthase) (EC 4.1.3.36)	SwissProt_and_IMEX
P0ABU2	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	363	Escherichia coli (strain K12)	83333	39667	NA		5 out of 5	Evidence at protein level	Ribosome-binding ATPase YchF	SwissProt_and_IMEX
P0ABU5	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	217	Escherichia coli (strain K12)	83333	22982	NA		4 out of 5	Evidence at protein level	Glyoxalase ElbB (EC 4.2.1.-) (Sigma cross-reacting protein 27A) (SCRP-27A)	SwissProt_and_IMEX
P0ABU7	1	1	uniprotkb	83333	1	0	0	1	1	0	reviewed	244	Escherichia coli (strain K12)	83333	26287	NA		4 out of 5	Evidence at protein level	Biopolymer transport protein ExbB	SwissProt_and_IMEX
P0ABU9	1	1	0	0	0	0	0	0	0	0	reviewed	230	Escherichia coli (strain K12)	83333	25598	NA		4 out of 5	Evidence at protein level	Protein TolQ	SwissProt_not_IMEX
P0ABV2	1	1	uniprotkb	83333	1	0	0	1	1	0	reviewed	141	Escherichia coli (strain K12)	83333	15527	NA		4 out of 5	Evidence at protein level	Biopolymer transport protein ExbD	SwissProt_and_IMEX
P0ABV6	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	142	Escherichia coli (strain K12)	83333	15383	NA		4 out of 5	Evidence at protein level	Protein TolR	SwissProt_and_IMEX
P0ABW0	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	106	Escherichia coli (strain K12)	83333	11329	NA		4 out of 5	Evidence at protein level	3-phenylpropionate/cinnamic acid dioxygenase ferredoxin subunit	SwissProt_and_IMEX
P0ABW3	1	1	0	0	0	0	0	0	0	1	reviewed	84	Escherichia coli (strain K12)	83333	9293	NA		3 out of 5	Inferred from homology	Uncharacterized ferredoxin-like protein YfaE	SwissProt_not_IMEX
P0ABW5	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	180	Escherichia coli (strain K12)	83333	18475	NA		3 out of 5	Evidence at transcript level	Uncharacterized fimbrial-like protein SfmA (Type-1A pilin)	SwissProt_and_IMEX
P0ABW9	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	138	Escherichia coli (strain K12)	83333	15240	NA		3 out of 5	Inferred from homology	Flagellar basal body rod protein FlgB (Putative proximal rod protein)	SwissProt_and_IMEX
P0ABX2	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	134	Escherichia coli (strain K12)	83333	13968	NA		2 out of 5	Inferred from homology	Flagellar basal-body rod protein FlgC (Putative proximal rod protein)	SwissProt_and_IMEX
P0ABX5	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	260	Escherichia coli (strain K12)	83333	27744	NA		3 out of 5	Inferred from homology	Flagellar basal-body rod protein FlgG (Distal rod protein)	SwissProt_and_IMEX
P0ABX8	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	154	Escherichia coli (strain K12)	83333	17221	NA		3 out of 5	Inferred from homology	Flagellar protein FliL	SwissProt_and_IMEX
P0ABY2	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	121	Escherichia coli (strain K12)	83333	13829	NA		3 out of 5	Evidence at protein level	Flagellar protein FliT	SwissProt_and_IMEX
P0ABY4	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	173	Escherichia coli (strain K12)	83333	19700	NA		2 out of 5	Evidence at protein level	Flavodoxin-2	SwissProt_and_IMEX
P0ABY7	1	1	0	0	0	0	0	0	0	0	reviewed	192	Escherichia coli (strain K12)	83333	21566	NA		4 out of 5	Evidence at protein level	Flagellar transcriptional regulator FlhC	SwissProt_not_IMEX
