whole_proteome_IDs	whole_proteome_Uniprot	reference_proteome_Uniprot	interactor_IDs_databases	interactor_SPECIES_ID	X0469.IntAct.	X0471.MINT.	X0486.UniProt.	X0903.mpidb.	IMEx	missing_protein_evidence	Status	Length	Organism	Organism.ID	Mass	Cross.reference..dbSNP.	Alternative.products..isoforms.	Annotation	Protein.existence	whole_proteome_Uniprot_IMEx	two_hybrid	all_protein_complementation	AP_MS	two_hybrid_vs_AP_MS
P0AFC7	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	220	Escherichia coli (strain K12)	83333	25056	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P0AFD1	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	166	Escherichia coli (strain K12)	83333	18590	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P0AFD4	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	325	Escherichia coli (strain K12)	83333	36219	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P0AFD6	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	180	Escherichia coli (strain K12)	83333	20538	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P0AFE0	1	1	0	0	0	0	0	0	0	0	reviewed	184	Escherichia coli (strain K12)	83333	19875	0	0	4 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P0AFE4	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	100	Escherichia coli (strain K12)	83333	10845	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P0AFE8	1	1	0	0	0	0	0	0	0	0	reviewed	509	Escherichia coli (strain K12)	83333	56525	0	0	5 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P0AFF0	1	1	0	0	0	0	0	0	0	0	reviewed	485	Escherichia coli (strain K12)	83333	52044	0	0	5 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P0AFF2	1	1	0	0	0	0	0	0	0	0	reviewed	400	Escherichia coli (strain K12)	83333	43476	0	0	4 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P0AFF4	1	1	0	0	0	0	0	0	0	0	reviewed	418	Escherichia coli (strain K12)	83333	46389	0	0	5 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P0AFF6	1	1	uniprotkb	83333	1	0	0	1	1	0	reviewed	495	Escherichia coli (strain K12)	83333	54871	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two_hybrid_and_AP_MS
P0AFG0	1	1	uniprotkb	83333	1	1	0	0	1	0	reviewed	181	Escherichia coli (strain K12)	83333	20532	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two_hybrid_and_AP_MS
P0AFG3	1	1	uniprotkb	83333	1	1	0	0	1	0	reviewed	933	Escherichia coli (strain K12)	83333	105062	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two_hybrid_and_AP_MS
P0AFG6	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	405	Escherichia coli (strain K12)	83333	44011	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two_hybrid_and_AP_MS
P0AFG8	1	1	uniprotkb	83333	1	0	0	1	1	0	reviewed	887	Escherichia coli (strain K12)	83333	99668	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	1	not_two_hybrid_but_AP_MS
P0AFH0	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	171	Escherichia coli (strain K12)	83333	19179	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	1	not_two_hybrid_but_AP_MS
P0AFH2	1	1	0	0	0	0	0	0	0	0	reviewed	306	Escherichia coli (strain K12)	83333	33443	0	0	4 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P0AFH6	1	1	0	0	0	0	0	0	0	0	reviewed	302	Escherichia coli (strain K12)	83333	33022	0	0	3 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P0AFH8	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	201	Escherichia coli (strain K12)	83333	21074	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P0AFI0	1	1	uniprotkb	83333	1	1	0	0	1	0	reviewed	564	Escherichia coli (strain K12)	83333	60581	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P0AFI2	1	1	uniprotkb	83333	1	1	1	0	1	0	reviewed	752	Escherichia coli (strain K12)	83333	83831	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	1	not_two_hybrid_but_AP_MS
P0AFI5	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	310	Escherichia coli (strain K12)	83333	33887	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P0AFI7	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	218	Escherichia coli (strain K12)	83333	25545	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P0AFI9	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	353	Escherichia coli (strain K12)	83333	39194	0	0	2 out of 5	Inferred from homology	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P0AFJ1	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	111	Escherichia coli (strain K12)	83333	12345	0	0	1 out of 5	Predicted	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P0AFJ5	1	1	uniprotkb	83333	1	0	0	1	1	0	reviewed	229	Escherichia coli (strain K12)	83333	26433	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P0AFJ7	1	1	0	0	0	0	0	0	0	0	reviewed	499	Escherichia coli (strain K12)	83333	53389	0	0	4 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P0AFK0	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	450	Escherichia coli (strain K12)	83333	48370	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P0AFK2	1	1	0	0	0	0	0	0	0	0	reviewed	239	Escherichia coli (strain K12)	83333	26996	0	0	3 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P0AFK4	1	1	0	0	0	0	0	0	0	0	reviewed	275	Escherichia coli (strain K12)	83333	31062	0	0	3 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P0AFK6	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	264	Escherichia coli (strain K12)	83333	29111	0	0	3 out of 5	Inferred from homology	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P0AFK9	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	348	Escherichia coli (strain K12)	83333	38867	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P0AFL1	1	1	0	0	0	0	0	0	0	1	reviewed	281	Escherichia coli (strain K12)	83333	30541	0	0	3 out of 5	Inferred from homology	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P0AFL3	1	1	0	0	0	0	0	0	0	0	reviewed	190	Escherichia coli (strain K12)	83333	20431	0	0	4 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P0AFL6	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	513	Escherichia coli (strain K12)	83333	58136	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P0AFL9	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	417	Escherichia coli (strain K12)	83333	46463	0	0	2 out of 5	Evidence at transcript level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P0AFM2	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	330	Escherichia coli (strain K12)	83333	36023	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P0AFM4	1	1	0	0	0	0	0	0	0	0	reviewed	106	Escherichia coli (strain K12)	83333	11687	0	0	1 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P0AFM6	1	1	uniprotkb	83333	1	0	0	1	1	0	reviewed	222	Escherichia coli (strain K12)	83333	25493	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	1	0	not_two_hybrid_not_AP_MS
P0AFM9	1	1	uniprotkb	83333	0	0	0	1	1	0	reviewed	74	Escherichia coli (strain K12)	83333	8763	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	1	0	not_two_hybrid_not_AP_MS
P0AFN2	1	1	uniprotkb	83333	1	0	0	1	1	0	reviewed	119	Escherichia coli (strain K12)	83333	13517	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	1	0	not_two_hybrid_not_AP_MS
P0AFN6	1	1	0	0	0	0	0	0	0	0	reviewed	256	Escherichia coli (strain K12)	83333	28516	0	0	2 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P0AFP0	1	1	0	0	0	0	0	0	0	0	reviewed	207	Escherichia coli (strain K12)	83333	22128	0	0	2 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P0AFP2	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	129	Escherichia coli (strain K12)	83333	14450	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P0AFP4	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	269	Escherichia coli (strain K12)	83333	29410	0	0	2 out of 5	Inferred from homology	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P0AFP6	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	247	Escherichia coli (strain K12)	83333	26892	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P0AFP9	1	1	0	0	0	0	0	0	0	0	reviewed	368	Escherichia coli (strain K12)	83333	41566	0	0	3 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P0AFQ2	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	377	Escherichia coli (strain K12)	83333	42060	0	0	2 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P0AFQ5	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	128	Escherichia coli (strain K12)	83333	13763	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P0AFQ7	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	265	Escherichia coli (strain K12)	83333	29809	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	1	not_two_hybrid_but_AP_MS
P0AFR0	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	301	Escherichia coli (strain K12)	83333	33067	0	0	2 out of 5	Inferred from homology	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P0AFR2	1	1	0	0	0	0	0	0	0	0	reviewed	559	Escherichia coli (strain K12)	83333	59429	0	0	5 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P0AFR4	1	1	0	0	0	0	0	0	0	0	reviewed	206	Escherichia coli (strain K12)	83333	23212	0	0	2 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P0AFR7	1	1	0	0	0	0	0	0	0	0	reviewed	293	Escherichia coli (strain K12)	83333	33225	0	0	3 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P0AFR9	1	1	0	0	0	0	0	0	0	0	reviewed	264	Escherichia coli (strain K12)	83333	28722	0	0	3 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P0AFS1	1	1	0	0	0	0	0	0	0	0	reviewed	330	Escherichia coli (strain K12)	83333	34456	0	0	3 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P0AFS3	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	240	Escherichia coli (strain K12)	83333	26348	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P0AFS5	1	1	0	0	0	0	0	0	0	0	reviewed	344	Escherichia coli (strain K12)	83333	37543	0	0	4 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P0AFS7	1	1	0	0	0	0	0	0	0	0	reviewed	370	Escherichia coli (strain K12)	83333	39841	0	0	2 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P0AFS9	1	1	0	0	0	0	0	0	0	0	reviewed	440	Escherichia coli (strain K12)	83333	49058	0	0	5 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P0AFT2	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	222	Escherichia coli (strain K12)	83333	24801	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P0AFT5	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	239	Escherichia coli (strain K12)	83333	27400	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P0AFT8	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	84	Escherichia coli (strain K12)	83333	8954	0	0	1 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P0AFU0	1	1	0	0	0	0	0	0	0	0	reviewed	364	Escherichia coli (strain K12)	83333	40360	0	0	3 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P0AFU2	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	610	Escherichia coli (strain K12)	83333	65872	0	0	2 out of 5	Inferred from homology	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P0AFU4	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	444	Escherichia coli (strain K12)	83333	49148	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P0AFU6	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	72	Escherichia coli (strain K12)	83333	8442	0	0	1 out of 5	Predicted	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P0AFU8	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	213	Escherichia coli (strain K12)	83333	23445	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P0AFV0	1	1	0	0	0	0	0	0	0	0	reviewed	378	Escherichia coli (strain K12)	83333	41988	0	0	2 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P0AFV2	1	1	0	0	0	0	0	0	0	1	reviewed	215	Escherichia coli (strain K12)	83333	23213	0	0	3 out of 5	Inferred from homology	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P0AFV4	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	188	Escherichia coli (strain K12)	83333	21040	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P0AFV8	1	1	0	0	0	0	0	0	0	1	reviewed	73	Escherichia coli (strain K12)	83333	8042	0	0	3 out of 5	Evidence at transcript level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P0AFW0	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	162	Escherichia coli (strain K12)	83333	18340	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P0AFW2	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	55	Escherichia coli (strain K12)	83333	6507	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P0AFW4	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	136	Escherichia coli (strain K12)	83333	14927	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P0AFW8	1	1	uniprotkb	83333	1	1	0	0	1	0	reviewed	84	Escherichia coli (strain K12)	83333	9480	0	0	2 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P0AFX0	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	95	Escherichia coli (strain K12)	83333	10750	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	1	not_two_hybrid_but_AP_MS
P0AFX4	1	1	uniprotkb	83333	1	0	0	1	1	0	reviewed	158	Escherichia coli (strain K12)	83333	18243	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P0AFX7	1	1	uniprotkb	83333	1	0	0	1	1	0	reviewed	216	Escherichia coli (strain K12)	83333	24321	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P0AFX9	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	318	Escherichia coli (strain K12)	83333	35750	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P0AFY2	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	239	Escherichia coli (strain K12)	83333	27287	0	0	3 out of 5	Predicted	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P0AFY6	1	1	0	0	0	0	0	0	0	0	reviewed	406	Escherichia coli (strain K12)	83333	46459	0	0	5 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P0AFY8	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	181	Escherichia coli (strain K12)	83333	20315	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P0AFZ1	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	258	Escherichia coli (strain K12)	83333	28643	0	0	2 out of 5	Predicted	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P0AFZ3	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	165	Escherichia coli (strain K12)	83333	18262	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two_hybrid_and_AP_MS
P0AFZ5	1	1	uniprotkb	83333	1	0	0	1	1	0	reviewed	169	Escherichia coli (strain K12)	83333	18801	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P0AFZ7	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	483	Escherichia coli (strain K12)	83333	52960	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P0AG00	1	1	0	0	0	0	0	0	0	0	reviewed	348	Escherichia coli (strain K12)	83333	39489	0	0	4 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P0AG03	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	189	Escherichia coli (strain K12)	83333	20695	0	0	4 out of 5	Evidence at transcript level	SwissProt_and_IMEX	0	0	1	not_two_hybrid_but_AP_MS
P0AG07	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	225	Escherichia coli (strain K12)	83333	24554	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two_hybrid_and_AP_MS
P0AG11	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	139	Escherichia coli (strain K12)	83333	15063	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P0AG14	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	349	Escherichia coli (strain K12)	83333	39366	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P0AG16	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	505	Escherichia coli (strain K12)	83333	56488	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P0AG18	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	169	Escherichia coli (strain K12)	83333	17780	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P0AG20	1	1	uniprotkb	83333	1	0	0	1	1	0	reviewed	744	Escherichia coli (strain K12)	83333	83876	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	1	0	not_two_hybrid_not_AP_MS
P0AG24	1	1	uniprotkb	83333	1	0	0	1	1	0	reviewed	702	Escherichia coli (strain K12)	83333	79342	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	1	1	not_two_hybrid_but_AP_MS
P0AG27	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	143	Escherichia coli (strain K12)	83333	15596	0	0	2 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P0AG30	1	1	uniprotkb	83333	1	1	0	0	1	0	reviewed	419	Escherichia coli (strain K12)	83333	47004	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two_hybrid_and_AP_MS
P0AG34	1	1	0	0	0	0	0	0	0	0	reviewed	206	Escherichia coli (strain K12)	83333	22427	0	0	3 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P0AG38	1	1	0	0	0	0	0	0	0	0	reviewed	206	Escherichia coli (strain K12)	83333	22474	0	0	3 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P0AG40	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	313	Escherichia coli (strain K12)	83333	34734	0	0	3 out of 5	Inferred from homology	SwissProt_and_IMEX	0	0	1	not_two_hybrid_but_AP_MS
P0AG44	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	127	Escherichia coli (strain K12)	83333	14365	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	1	not_two_hybrid_but_AP_MS
P0AG48	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	103	Escherichia coli (strain K12)	83333	11564	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	1	two_hybrid_and_AP_MS
P0AG51	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	59	Escherichia coli (strain K12)	83333	6542	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P0AG55	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	177	Escherichia coli (strain K12)	83333	18904	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	1	not_two_hybrid_but_AP_MS
P0AG59	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	101	Escherichia coli (strain K12)	83333	11580	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P0AG63	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	84	Escherichia coli (strain K12)	83333	9704	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P0AG67	1	1	uniprotkb	83333	1	1	0	0	1	0	reviewed	557	Escherichia coli (strain K12)	83333	61158	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	1	not_two_hybrid_but_AP_MS
P0AG71	1	1	uniprotkb	83333	1	0	0	0	1	1	reviewed	475	Escherichia coli (strain K12)	83333	54764	0	0	2 out of 5	Inferred from homology	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P0AG74	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	120	Escherichia coli (strain K12)	83333	13846	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P0AG76	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	400	Escherichia coli (strain K12)	83333	44714	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P0AG78	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	329	Escherichia coli (strain K12)	83333	36659	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P0AG80	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	438	Escherichia coli (strain K12)	83333	48449	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P0AG82	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	346	Escherichia coli (strain K12)	83333	37024	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P0AG84	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	294	Escherichia coli (strain K12)	83333	31488	0	0	3 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	1	not_two_hybrid_but_AP_MS
P0AG86	1	1	uniprotkb	83333	1	0	0	1	1	0	reviewed	155	Escherichia coli (strain K12)	83333	17277	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	1	not_two_hybrid_but_AP_MS
P0AG90	1	1	uniprotkb	83333	1	1	0	0	1	0	reviewed	615	Escherichia coli (strain K12)	83333	66632	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P0AG93	1	1	0	0	0	0	0	0	0	0	reviewed	323	Escherichia coli (strain K12)	83333	35382	0	0	4 out of 5	Evidence at protein level	SwissProt_not_IMEX	0	0	0	not_in_IMEx
P0AG96	1	1	uniprotkb	83333	1	0	0	1	1	0	reviewed	127	Escherichia coli (strain K12)	83333	13643	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P0AG99	1	1	uniprotkb	83333	1	1	0	1	1	0	reviewed	110	Escherichia coli (strain K12)	83333	11365	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P0AGA2	1	1	uniprotkb	83333	1	0	0	1	1	0	reviewed	443	Escherichia coli (strain K12)	83333	48512	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
P0AGA6	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	196	Escherichia coli (strain K12)	83333	20889	0	0	4 out of 5	Evidence at protein level	SwissProt_and_IMEX	1	1	0	two_hybrid_not_AP_MS
P0AGB0	1	1	uniprotkb	83333	1	0	0	0	1	0	reviewed	322	Escherichia coli (strain K12)	83333	35043	0	0	5 out of 5	Evidence at protein level	SwissProt_and_IMEX	0	0	0	not_two_hybrid_not_AP_MS
