whole_proteome_IDs	whole_proteome_Uniprot	reference_proteome_Uniprot	interactor_IDs_databases	interactor_SPECIES_ID	X0469.IntAct.	X0471.MINT.	X0486.UniProt.	X0903.mpidb.	X0974.InnateDB.	X1222.mbinfo.	X1262.I2D.	X1263.Molecular.Connections.	X1332.bhf.ucl.	X1335.HPIDb.	IMEx	missing_protein_evidence	BioGRID_from_Mentha	Status	Length	Organism	Organism.ID	Mass	Cross.reference..dbSNP.	Alternative.products..isoforms.	Annotation	Protein.existence	whole_proteome_Uniprot_IMEx
O88508	1	1	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0	1	reviewed	908	Mus musculus (Mouse)	10090	101672	NA	ALTERNATIVE PRODUCTS:  Event=Alternative promoter usage; Named isoforms=2;  Name=1; IsoId=O88508-1; Sequence=Displayed; Name=2; IsoId=O88508-2; Sequence=VSP_009423; 	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
O88509	1	1	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0	1	reviewed	859	Mus musculus (Mouse)	10090	97228	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=4;  Name=1; Synonyms=5; IsoId=O88509-1; Sequence=Displayed; Name=2; Synonyms=6; IsoId=O88509-2; Sequence=VSP_005642; Name=3; Synonyms=8; IsoId=O88509-3; Sequence=VSP_005642, VSP_005643; Name=4; Synonyms=7; IsoId=O88509-4; Sequence=VSP_005643; 	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
O88512	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	791	Mus musculus (Mouse)	10090	87863	NA	NA	4 out of 5	Evidence at protein level	SwissProt_not_IMEX
O88513	1	1	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0	1	reviewed	206	Mus musculus (Mouse)	10090	23300	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
O88516	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	reviewed	592	Mus musculus (Mouse)	10090	62069	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=2; IsoId=O88516-1; Sequence=Displayed; Name=1; IsoId=O88516-2; Sequence=VSP_001376; 	5 out of 5	Evidence at transcript level	SwissProt_not_IMEX
O88520	1	1	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0	1	reviewed	582	Mus musculus (Mouse)	10090	64893	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
O88522	1	1	uniprotkb	10090	1	1	1	0	0	0	1	0	0	0	1	0	1	reviewed	412	Mus musculus (Mouse)	10090	47972	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
O88531	1	1	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0	0	reviewed	306	Mus musculus (Mouse)	10090	34490	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
O88532	1	1	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0	1	reviewed	1074	Mus musculus (Mouse)	10090	116859	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
O88533	1	1	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0	0	reviewed	480	Mus musculus (Mouse)	10090	53874	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
O88536	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	351	Mus musculus (Mouse)	10090	39422	NA	NA	4 out of 5	Evidence at protein level	SwissProt_not_IMEX
O88537	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	343	Mus musculus (Mouse)	10090	38064	NA	NA	4 out of 5	Evidence at transcript level	SwissProt_not_IMEX
O88543	1	1	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0	1	reviewed	423	Mus musculus (Mouse)	10090	47832	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
O88544	1	1	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0	1	reviewed	406	Mus musculus (Mouse)	10090	46285	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
O88545	1	1	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0	1	reviewed	324	Mus musculus (Mouse)	10090	35880	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
O88551	1	1	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0	1	reviewed	211	Mus musculus (Mouse)	10090	22881	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
O88552	1	1	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0	0	reviewed	230	Mus musculus (Mouse)	10090	24484	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
O88554	1	1	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0	1	reviewed	559	Mus musculus (Mouse)	10090	63397	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
O88559	1	1	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0	1	reviewed	611	Mus musculus (Mouse)	10090	67501	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; IsoId=O88559-1; Sequence=Displayed; Name=2; IsoId=O88559-2; Sequence=VSP_041100; Note=No experimental confirmation available.; 	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
O88561	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	667	Mus musculus (Mouse)	10090	72965	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; IsoId=O88561-1; Sequence=Displayed; Name=2; IsoId=O88561-2; Sequence=VSP_016219, VSP_016220; 	5 out of 5	Evidence at protein level	SwissProt_not_IMEX
O88566	1	1	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0	1	reviewed	840	Mus musculus (Mouse)	10090	92906	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
O88569	1	1	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0	1	reviewed	353	Mus musculus (Mouse)	10090	37403	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=3;  Name=1; Synonyms=B1; IsoId=O88569-1; Sequence=Displayed; Name=2; Synonyms=A2; IsoId=O88569-2; Sequence=VSP_022595; Name=3; IsoId=O88569-3; Sequence=VSP_022595, VSP_025012; 	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
O88572	1	1	uniprotkb	10090	1	1	1	0	0	0	0	0	1	0	1	0	1	reviewed	1613	Mus musculus (Mouse)	10090	180255	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
O88573	1	1	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0	0	reviewed	1216	Mus musculus (Mouse)	10090	131558	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
O88574	1	1	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0	1	reviewed	220	Mus musculus (Mouse)	10090	23231	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
O88575	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	635	Mus musculus (Mouse)	10090	70687	NA	NA	5 out of 5	Evidence at protein level	SwissProt_not_IMEX
O88576	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	615	Mus musculus (Mouse)	10090	69229	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=6;  Name=1; Synonyms=A12; IsoId=O88576-1; Sequence=Displayed; Name=2; Synonyms=A11; IsoId=O88576-2; Sequence=VSP_050365; Name=3; Synonyms=B11; IsoId=O88576-3; Sequence=VSP_050364; Name=4; Synonyms=A10; IsoId=O88576-4; Sequence=VSP_050366, VSP_050367; Name=5; Synonyms=B9; IsoId=O88576-5; Sequence=VSP_050364, VSP_050366, VSP_050367; Name=6; Synonyms=A8; IsoId=O88576-6; Sequence=VSP_050363, VSP_050697; 	5 out of 5	Evidence at protein level	SwissProt_not_IMEX
O88587	1	1	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0	0	reviewed	265	Mus musculus (Mouse)	10090	29486	NA	ALTERNATIVE PRODUCTS:  Event=Alternative initiation; Named isoforms=2;  Name=Membrane-bound; Synonyms=MB-COMT; IsoId=O88587-1; Sequence=Displayed; Name=Soluble; Synonyms=S-COMT; IsoId=O88587-2; Sequence=VSP_018779; 	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
O88593	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	182	Mus musculus (Mouse)	10090	20489	NA	NA	5 out of 5	Evidence at protein level	SwissProt_not_IMEX
O88597	1	1	uniprotkb	10090	1	1	1	0	1	0	0	0	0	0	1	0	1	reviewed	448	Mus musculus (Mouse)	10090	51589	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
O88602	1	1	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0	1	reviewed	323	Mus musculus (Mouse)	10090	35895	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
O88609	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	reviewed	395	Mus musculus (Mouse)	10090	44102	NA	NA	5 out of 5	Evidence at transcript level	SwissProt_not_IMEX
O88621	1	1	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0	1	reviewed	401	Mus musculus (Mouse)	10090	44001	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=Long; IsoId=O88621-1; Sequence=Displayed; Name=Short; IsoId=O88621-2; Sequence=VSP_001542; Note=Fails to bind DNA and cannot confer activin response element responsiveness.; 	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
O88622	1	1	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0	0	reviewed	969	Mus musculus (Mouse)	10090	109324	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; IsoId=O88622-1; Sequence=Displayed; Name=2; IsoId=O88622-2; Sequence=VSP_011771, VSP_011772; Note=No experimental confirmation available.; 	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
O88623	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	reviewed	613	Mus musculus (Mouse)	10090	68845	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=4;  Name=1; Synonyms=Usp2-69; IsoId=O88623-1; Sequence=Displayed; Name=2; Synonyms=Usp2-45; IsoId=O88623-2; Sequence=VSP_020131, VSP_020133; Name=3; IsoId=O88623-3; Sequence=VSP_020132; Name=4; IsoId=O88623-4; Sequence=VSP_020130, VSP_020134; Note=No experimental confirmation available.; 	5 out of 5	Evidence at protein level	SwissProt_not_IMEX
O88627	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	660	Mus musculus (Mouse)	10090	72916	NA	NA	3 out of 5	Evidence at protein level	SwissProt_not_IMEX
O88630	1	1	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0	1	reviewed	250	Mus musculus (Mouse)	10090	28489	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
O88632	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	785	Mus musculus (Mouse)	10090	88549	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=B; IsoId=O88632-1; Sequence=Displayed; Name=A; IsoId=O88632-2; Sequence=VSP_006042; 	5 out of 5	Evidence at transcript level	SwissProt_not_IMEX
O88634	1	1	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0	0	reviewed	396	Mus musculus (Mouse)	10090	42786	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
O88643	1	1	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0	0	reviewed	545	Mus musculus (Mouse)	10090	60737	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
O88653	1	1	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0	0	reviewed	124	Mus musculus (Mouse)	10090	13553	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
O88662	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	172	Mus musculus (Mouse)	10090	19747	NA	NA	5 out of 5	Evidence at protein level	SwissProt_not_IMEX
O88665	1	1	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0	1	reviewed	651	Mus musculus (Mouse)	10090	74000	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
O88667	1	1	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0	0	reviewed	308	Mus musculus (Mouse)	10090	33279	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
O88668	1	1	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0	0	reviewed	220	Mus musculus (Mouse)	10090	24452	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
O88673	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	730	Mus musculus (Mouse)	10090	82762	NA	NA	5 out of 5	Evidence at protein level	SwissProt_not_IMEX
O88676	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	391	Mus musculus (Mouse)	10090	44451	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; IsoId=O88676-1; Sequence=Displayed; Name=2; IsoId=O88676-2; Sequence=VSP_021561; 	5 out of 5	Evidence at transcript level	SwissProt_not_IMEX
O88685	1	1	uniprotkb	10090	1	1	1	0	0	0	0	0	0	0	1	0	1	reviewed	442	Mus musculus (Mouse)	10090	49549	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
O88689	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	947	Mus musculus (Mouse)	10090	103143	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=3;  Name=1; IsoId=O88689-1; Sequence=Displayed; Name=2; IsoId=O88689-2; Sequence=VSP_019413, VSP_019415; Name=3; IsoId=O88689-3; Sequence=VSP_019414; 	5 out of 5	Evidence at protein level	SwissProt_not_IMEX
O88693	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	394	Mus musculus (Mouse)	10090	44839	NA	NA	4 out of 5	Evidence at protein level	SwissProt_not_IMEX
O88696	1	1	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0	1	reviewed	272	Mus musculus (Mouse)	10090	29800	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
O88697	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	305	Mus musculus (Mouse)	10090	34382	NA	NA	5 out of 5	Evidence at protein level	SwissProt_not_IMEX
O88700	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	1416	Mus musculus (Mouse)	10090	158366	NA	NA	5 out of 5	Evidence at protein level	SwissProt_not_IMEX
O88703	1	1	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0	1	reviewed	863	Mus musculus (Mouse)	10090	94722	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
O88704	1	1	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0	1	reviewed	910	Mus musculus (Mouse)	10090	102432	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
O88705	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	reviewed	779	Mus musculus (Mouse)	10090	86641	NA	NA	5 out of 5	Evidence at protein level	SwissProt_not_IMEX
O88708	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	433	Mus musculus (Mouse)	10090	49982	NA	NA	4 out of 5	Evidence at protein level	SwissProt_not_IMEX
O88712	1	1	uniprotkb	10090	1	1	1	0	0	0	0	0	0	0	1	0	1	reviewed	441	Mus musculus (Mouse)	10090	47745	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=3;  Name=1; IsoId=O88712-1; Sequence=Displayed; Name=2; IsoId=O88712-2; Sequence=VSP_024738; Name=3; IsoId=O88712-3; Sequence=VSP_024737; Note=No experimental confirmation available.; 	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
O88713	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	188	Mus musculus (Mouse)	10090	21396	NA	NA	5 out of 5	Evidence at protein level	SwissProt_not_IMEX
O88721	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	371	Mus musculus (Mouse)	10090	40645	NA	NA	5 out of 5	Evidence at transcript level	SwissProt_not_IMEX
O88728	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	134	Mus musculus (Mouse)	10090	14667	NA	NA	5 out of 5	Evidence at protein level	SwissProt_not_IMEX
O88735	1	1	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0	0	reviewed	730	Mus musculus (Mouse)	10090	82022	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; IsoId=O88735-1; Sequence=Displayed; Name=2; IsoId=O88735-2; Sequence=VSP_021318; Note=No experimental confirmation available.; 	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
O88736	1	1	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0	1	reviewed	334	Mus musculus (Mouse)	10090	37317	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
O88737	1	1	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0	1	reviewed	3942	Mus musculus (Mouse)	10090	418843	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; IsoId=O88737-1; Sequence=Displayed; Name=2; IsoId=O88737-2; Sequence=VSP_011375; Note=Incompl.; 	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
O88738	1	1	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0	1	reviewed	4882	Mus musculus (Mouse)	10090	532170	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=3;  Name=1; IsoId=O88738-1; Sequence=Displayed; Name=2; IsoId=O88738-2; Sequence=VSP_042537; Name=3; IsoId=O88738-3; Sequence=VSP_042536, VSP_042537; 	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
O88741	1	1	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0	0	reviewed	358	Mus musculus (Mouse)	10090	41311	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; IsoId=O88741-1; Sequence=Displayed; Name=2; IsoId=O88741-2; Sequence=VSP_008791, VSP_008792; Note=No experimental confirmation available.; 	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
O88745	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	98	Mus musculus (Mouse)	10090	11173	NA	NA	3 out of 5	Evidence at transcript level	SwissProt_not_IMEX
O88746	1	1	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0	1	reviewed	492	Mus musculus (Mouse)	10090	54325	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; IsoId=O88746-1; Sequence=Displayed; Name=2; IsoId=O88746-2; Sequence=VSP_003991, VSP_003992; 	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
O88783	1	1	uniprotkb	10090	0	1	1	0	0	0	0	0	0	0	1	0	0	reviewed	2183	Mus musculus (Mouse)	10090	247230	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
O88786	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	383	Mus musculus (Mouse)	10090	44483	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; IsoId=O88786-1; Sequence=Displayed; Name=2; IsoId=O88786-2; Sequence=VSP_037588, VSP_037589; 	4 out of 5	Evidence at transcript level	SwissProt_not_IMEX
O88792	1	1	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0	1	reviewed	300	Mus musculus (Mouse)	10090	32424	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
O88796	1	1	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0	0	reviewed	268	Mus musculus (Mouse)	10090	29473	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
O88799	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	5376	Mus musculus (Mouse)	10090	579913	NA	NA	4 out of 5	Evidence at protein level	SwissProt_not_IMEX
O88803	1	1	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0	0	reviewed	151	Mus musculus (Mouse)	10090	16405	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; Synonyms=LECT2; IsoId=O88803-1; Sequence=Displayed; Name=2; Synonyms=LECT2Q; IsoId=O88803-2; Sequence=VSP_003051; 	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
O88809	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	reviewed	366	Mus musculus (Mouse)	10090	40613	NA	NA	5 out of 5	Evidence at protein level	SwissProt_not_IMEX
O88811	1	1	uniprotkb	10090	1	1	1	0	0	0	0	0	0	0	1	0	1	reviewed	523	Mus musculus (Mouse)	10090	57455	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; IsoId=O88811-1; Sequence=Displayed; Name=2; IsoId=O88811-2; Sequence=VSP_014849, VSP_014850, VSP_014851; 	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
O88816	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	205	Mus musculus (Mouse)	10090	23069	NA	NA	5 out of 5	Evidence at transcript level	SwissProt_not_IMEX
O88819	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	359	Mus musculus (Mouse)	10090	42041	NA	NA	4 out of 5	Evidence at transcript level	SwissProt_not_IMEX
O88822	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	299	Mus musculus (Mouse)	10090	35062	NA	NA	4 out of 5	Evidence at transcript level	SwissProt_not_IMEX
O88824	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	146	Mus musculus (Mouse)	10090	16329	NA	NA	5 out of 5	Evidence at protein level	SwissProt_not_IMEX
O88829	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	414	Mus musculus (Mouse)	10090	47360	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; IsoId=O88829-1; Sequence=Displayed; Name=2; IsoId=O88829-2; Sequence=VSP_033689; 	5 out of 5	Evidence at transcript level	SwissProt_not_IMEX
O88833	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	509	Mus musculus (Mouse)	10090	58330	NA	NA	5 out of 5	Evidence at transcript level	SwissProt_not_IMEX
O88834	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	343	Mus musculus (Mouse)	10090	38481	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; IsoId=O88834-1; Sequence=Displayed; Name=2; IsoId=O88834-2; Sequence=VSP_019860; 	3 out of 5	Evidence at protein level	SwissProt_not_IMEX
O88838	1	1	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0	1	reviewed	264	Mus musculus (Mouse)	10090	28938	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; IsoId=O88838-1; Sequence=Displayed; Name=2; IsoId=O88838-2; Sequence=VSP_018613; Note=No experimental confirmation available.; 	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
O88839	1	1	uniprotkb	10090	0	1	1	0	0	0	0	0	0	0	1	0	0	reviewed	864	Mus musculus (Mouse)	10090	92664	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=4;  Name=1; Synonyms=ADAM15v2; IsoId=O88839-1; Sequence=Displayed; Name=2; Synonyms=ADAM15v1; IsoId=O88839-2; Sequence=VSP_008880; Name=3; Synonyms=ADAM15; IsoId=O88839-3; Sequence=VSP_008881; Name=4; IsoId=O88839-4; Sequence=VSP_008879; Note=No experimental confirmation available.; 	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
O88842	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	733	Mus musculus (Mouse)	10090	80624	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; IsoId=O88842-1; Sequence=Displayed; Name=2; IsoId=O88842-2; Sequence=VSP_013076, VSP_013077; Note=No experimental confirmation available.; 	3 out of 5	Evidence at protein level	SwissProt_not_IMEX
O88843	1	1	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0	0	reviewed	199	Mus musculus (Mouse)	10090	22656	NA	NA	4 out of 5	Evidence at protein level	SwissProt_and_IMEX
O88844	1	1	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0	0	reviewed	414	Mus musculus (Mouse)	10090	46674	NA	NA	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
O88845	1	1	uniprotkb	10090	1	1	0	0	0	0	0	0	0	0	1	0	0	reviewed	662	Mus musculus (Mouse)	10090	73632	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=3;  Name=1; IsoId=O88845-1; Sequence=Displayed; Name=2; IsoId=O88845-2; Sequence=VSP_014873, VSP_014876; Note=No experimental confirmation available.; Name=3; IsoId=O88845-3; Sequence=VSP_014874, VSP_014875; Note=No experimental confirmation available.; 	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
O88848	1	1	uniprotkb	10090	1	0	0	0	0	0	0	0	0	0	1	0	0	reviewed	186	Mus musculus (Mouse)	10090	20959	NA	ALTERNATIVE PRODUCTS:  Event=Alternative splicing; Named isoforms=2;  Name=1; Synonyms=Bbs3; IsoId=O88848-1; Sequence=Displayed; Name=2; Synonyms=Bbs3l; IsoId=O88848-2; Sequence=VSP_040512; 	5 out of 5	Evidence at protein level	SwissProt_and_IMEX
O88851	1	1	uniprotkb	10090	0	1	0	0	0	0	0	0	0	0	1	0	0	reviewed	186	Mus musculus (Mouse)	10090	20912	NA	NA	3 out of 5	Evidence at protein level	SwissProt_and_IMEX
O88852	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	379	Mus musculus (Mouse)	10090	42994	NA	NA	2 out of 5	Evidence at transcript level	SwissProt_not_IMEX
O88853	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	370	Mus musculus (Mouse)	10090	40420	NA	NA	4 out of 5	Evidence at transcript level	SwissProt_not_IMEX
O88854	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	371	Mus musculus (Mouse)	10090	40516	NA	NA	4 out of 5	Evidence at transcript level	SwissProt_not_IMEX
O88855	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	reviewed	351	Mus musculus (Mouse)	10090	38252	NA	NA	4 out of 5	Evidence at transcript level	SwissProt_not_IMEX
O88856	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	reviewed	376	Mus musculus (Mouse)	10090	42067	NA	NA	5 out of 5	Evidence at protein level	SwissProt_not_IMEX
