whole_proteome_IDs	whole_proteome_Uniprot	reference_proteome_Uniprot	interactor_IDs_databases	interactor_SPECIES_ID	X0469.IntAct.	X0471.MINT.	X0486.UniProt.	X1222.mbinfo.	X1335.HPIDb.	IMEx	missing_protein_evidence	BioGRID_from_Mentha	Status	Length	Organism	Organism.ID	Mass	Cross.reference..dbSNP.	Alternative.products..isoforms.	Annotation	Protein.existence	Protein.names	whole_proteome_Uniprot_IMEx
P0CX96	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	160	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	18602	NA		2 out of 5	Inferred from homology	UPF0479 membrane protein YGR296C-B	SwissProt_not_IMEX
P0CX97	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	160	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	18602	NA		2 out of 5	Inferred from homology	UPF0479 membrane protein YPL283W-B	SwissProt_not_IMEX
P0CX98	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	160	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	18602	NA		2 out of 5	Inferred from homology	UPF0479 membrane protein YPR204C-A	SwissProt_not_IMEX
P0CX99	1	1	0	0	0	0	0	0	0	0	1	1	reviewed	160	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	18593	NA		1 out of 5	Inferred from homology	UPF0479 membrane protein YFL068W	SwissProt_not_IMEX
P0CY00	1	1	0	0	0	0	0	0	0	0	1	1	reviewed	160	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	18593	NA		2 out of 5	Inferred from homology	UPF0479 membrane protein YLL066W-A	SwissProt_not_IMEX
P0CY01	1	1	0	0	0	0	0	0	0	0	1	1	reviewed	160	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	18593	NA		2 out of 5	Inferred from homology	UPF0479 membrane protein YLL067W-A	SwissProt_not_IMEX
P0CY02	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	43	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	4707	NA		1 out of 5	Predicted	Uncharacterized protein YLR154C-H	SwissProt_not_IMEX
P0CY03	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	43	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	4707	NA		1 out of 5	Predicted	Uncharacterized protein YLR156C-A	SwissProt_not_IMEX
P0CY04	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	43	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	4707	NA		1 out of 5	Predicted	Uncharacterized protein YLR157C-C	SwissProt_not_IMEX
P0CY05	1	1	0	0	0	0	0	0	0	0	1	0	reviewed	43	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	4707	NA		1 out of 5	Predicted	Uncharacterized protein YLR159C-A	SwissProt_not_IMEX
P0CY06	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	175	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	20413	NA		5 out of 5	Evidence at protein level	Mating-type protein ALPHA1 (MATalpha1 protein) (Alpha-1 activator)	SwissProt_and_IMEX
P0CY07	1	1	0	0	0	0	0	0	0	0	1	1	reviewed	175	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	20413	NA		3 out of 5	Inferred from homology	Silenced mating-type protein ALPHA1 (MATalpha1 protein) (Alpha-1 activator)	SwissProt_not_IMEX
P0CY08	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	210	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	24282	NA		5 out of 5	Evidence at protein level	Mating-type protein ALPHA2 (MATalpha2 protein) (Alpha-2 repressor)	SwissProt_and_IMEX
P0CY09	1	1	0	0	0	0	0	0	0	0	1	1	reviewed	210	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	24282	NA		3 out of 5	Inferred from homology	Silenced mating-type protein ALPHA2 (MATalpha2 protein) (Alpha-2 repressor)	SwissProt_not_IMEX
P0CY11	1	1	uniprotkb	559292	1	0	0	0	0	1	1	1	reviewed	126	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	14803	NA		3 out of 5	Inferred from homology	Silenced mating-type protein A1 (MATa1 protein)	SwissProt_and_IMEX
P0CY13	1	1	uniprotkb	559292	1	0	0	0	0	1	1	1	reviewed	119	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13882	NA		2 out of 5	Inferred from homology	Silenced mating-type protein A2 (MATa2 protein)	SwissProt_and_IMEX
P0CZ17	1	1	0	0	0	0	0	0	0	0	0	1	reviewed	362	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	38687	NA		5 out of 5	Evidence at protein level	L-asparaginase 2-1 (EC 3.5.1.1) (L-asparaginase II) (L-asparagine amidohydrolase II) (ASP II)	SwissProt_not_IMEX
P10080	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	294	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	32990	NA		5 out of 5	Evidence at protein level	Single-stranded nucleic acid-binding protein	SwissProt_and_IMEX
P10081	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	395	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	44697	NA		5 out of 5	Evidence at protein level	ATP-dependent RNA helicase eIF4A (EC 3.6.4.13) (Eukaryotic initiation factor 4A) (eIF-4A) (Stimulator factor I 37 kDa component) (Translation initiation factor 1/2) (p37)	SwissProt_and_IMEX
P10127	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	382	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	41142	NA		5 out of 5	Evidence at protein level	Alcohol dehydrogenase 4 (EC 1.1.1.1) (Alcohol dehydrogenase IV) (ADHIV)	SwissProt_and_IMEX
P10174	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	60	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	6932	NA		3 out of 5	Evidence at protein level	Cytochrome c oxidase subunit 7 (EC 1.9.3.1) (Cytochrome c oxidase polypeptide VII)	SwissProt_and_IMEX
P10355	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	254	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	29155	NA		4 out of 5	Evidence at protein level	Protein PET122, mitochondrial	SwissProt_and_IMEX
P10356	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	443	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	49490	NA		2 out of 5	Evidence at protein level	Uncharacterized protein YER152C	SwissProt_and_IMEX
P10363	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	409	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	47690	NA		5 out of 5	Evidence at protein level	DNA primase small subunit (EC 2.7.7.-) (DNA polymerase alpha:primase complex p48 subunit) (DNA polymerase-primase complex p48 subunit) (Pol alpha-primase complex p48 subunit) (DNA primase 48 kDa subunit)	SwissProt_and_IMEX
P10507	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	462	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	51084	NA		5 out of 5	Evidence at protein level	Mitochondrial-processing peptidase subunit beta (EC 3.4.24.64) (Beta-MPP) (PEP)	SwissProt_and_IMEX
P10566	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	314	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	34502	NA		4 out of 5	Evidence at protein level	Mitochondrial RNA-splicing protein MRS3	SwissProt_and_IMEX
P10591	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	642	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	69657	NA		5 out of 5	Evidence at protein level	Heat shock protein SSA1 (Heat shock protein YG100)	SwissProt_and_IMEX
P10592	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	639	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	69470	NA		5 out of 5	Evidence at protein level	Heat shock protein SSA2	SwissProt_and_IMEX
P10614	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	530	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	60720	NA		5 out of 5	Evidence at protein level	Lanosterol 14-alpha demethylase (EC 1.14.13.70) (CYPLI) (Cytochrome P450 51) (Cytochrome P450-14DM) (Cytochrome P450-LIA1) (Sterol 14-alpha demethylase)	SwissProt_and_IMEX
P10622	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	106	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	10668	NA		5 out of 5	Evidence at protein level	60S acidic ribosomal protein P1-beta (P1B) (Ax) (L12EIIB) (L44') (YP1beta)	SwissProt_and_IMEX
P10659	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	382	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	41818	NA		5 out of 5	Evidence at protein level	S-adenosylmethionine synthase 1 (AdoMet synthase 1) (EC 2.5.1.6) (Methionine adenosyltransferase 1) (MAT 1)	SwissProt_and_IMEX
P10662	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	321	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	36729	NA		3 out of 5	Evidence at protein level	37S ribosomal protein MRP1, mitochondrial	SwissProt_and_IMEX
P10663	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	115	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	13538	NA		3 out of 5	Evidence at protein level	37S ribosomal protein MRP2, mitochondrial	SwissProt_and_IMEX
P10664	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	362	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	39092	NA		5 out of 5	Evidence at protein level	60S ribosomal protein L4-A (L2) (RP2) (YL2)	SwissProt_and_IMEX
P10823	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	449	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	50448	NA		5 out of 5	Evidence at protein level	Guanine nucleotide-binding protein alpha-2 subunit (GP2-alpha)	SwissProt_and_IMEX
P10834	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	293	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	34637	NA		4 out of 5	Evidence at protein level	Protein PET54 (Petite colonies protein 54)	SwissProt_and_IMEX
P10849	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	440	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	51192	NA		4 out of 5	Evidence at protein level	Mitochondrial transcription factor 2 (Protein NAM1)	SwissProt_and_IMEX
P10862	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	487	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	55230	NA		5 out of 5	Evidence at protein level	Postreplication repair E3 ubiquitin-protein ligase RAD18 (EC 2.3.2.27) (RING-type E3 ubiquitin transferase RAD18) (Radiation sensitivity protein 18)	SwissProt_and_IMEX
P10863	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	254	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	24906	NA		5 out of 5	Evidence at protein level	Cold shock-induced protein TIR1 (Serine-rich protein 1) (TIP1-related protein 1)	SwissProt_and_IMEX
P10869	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	527	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	58110	NA		4 out of 5	Evidence at protein level	Aspartokinase (EC 2.7.2.4) (Aspartate kinase)	SwissProt_and_IMEX
P10870	1	1	uniprotkb	559292	1	0	0	0	0	1	0	1	reviewed	884	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	96719	NA		5 out of 5	Evidence at protein level	High-affinity glucose transporter SNF3	SwissProt_and_IMEX
P10961	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	833	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	93282	NA		5 out of 5	Evidence at protein level	Heat shock factor protein (HSF) (Heat shock transcription factor) (HSTF)	SwissProt_and_IMEX
P10962	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	306	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	35696	NA		5 out of 5	Evidence at protein level	Protein MAK16 (Maintenance of killer protein 16)	SwissProt_and_IMEX
P10963	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	549	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	60983	NA		4 out of 5	Evidence at protein level	Phosphoenolpyruvate carboxykinase (ATP) (EC 4.1.1.49)	SwissProt_and_IMEX
P10964	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	1664	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	186432	NA		5 out of 5	Evidence at protein level	DNA-directed RNA polymerase I subunit RPA190 (EC 2.7.7.6) (DNA-directed RNA polymerase I 190 kDa polypeptide) (A190) (DNA-directed RNA polymerase I largest subunit)	SwissProt_and_IMEX
P11075	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	2009	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	226886	NA		5 out of 5	Evidence at protein level	Protein transport protein SEC7	SwissProt_and_IMEX
P11076	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	181	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	20529	NA		5 out of 5	Evidence at protein level	ADP-ribosylation factor 1	SwissProt_and_IMEX
P11154	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	1178	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	130099	NA		5 out of 5	Evidence at protein level	Pyruvate carboxylase 1 (EC 6.4.1.1) (Pyruvic carboxylase 1) (PCB 1)	SwissProt_and_IMEX
P11325	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	894	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	101920	NA		4 out of 5	Evidence at protein level	Leucine--tRNA ligase, mitochondrial (EC 6.1.1.4) (Leucyl-tRNA synthetase) (LeuRS)	SwissProt_and_IMEX
P11353	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	328	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	37712	NA		5 out of 5	Evidence at protein level	Oxygen-dependent coproporphyrinogen-III oxidase (COX) (Coprogen oxidase) (Coproporphyrinogenase) (EC 1.3.3.3)	SwissProt_and_IMEX
P11412	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	505	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	57522	NA		5 out of 5	Evidence at protein level	Glucose-6-phosphate 1-dehydrogenase (G6PD) (EC 1.1.1.49)	SwissProt_and_IMEX
P11433	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	854	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	96940	NA		5 out of 5	Evidence at protein level	Cell division control protein 24 (Calcium regulatory protein)	SwissProt_and_IMEX
P11484	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	613	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	66602	NA		5 out of 5	Evidence at protein level	Heat shock protein SSB1 (Cold-inducible protein YG101)	SwissProt_and_IMEX
P11491	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	566	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	63004	NA		5 out of 5	Evidence at protein level	Repressible alkaline phosphatase (EC 3.1.3.1) (Fructose-2,6-bisphosphate 6-phosphatase) (EC 3.1.3.54) (Membrane-bound repressible alkaline phosphatase) [Cleaved into: Soluble alkaline phosphatase (EC 3.1.7.6) (Farnesyl diphosphatase)]	SwissProt_and_IMEX
P11632	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	93	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	10802	NA		5 out of 5	Evidence at protein level	Non-histone chromosomal protein 6A	SwissProt_and_IMEX
P11633	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	99	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	11476	NA		5 out of 5	Evidence at protein level	Non-histone chromosomal protein 6B	SwissProt_and_IMEX
P11655	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	471	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	51608	NA		5 out of 5	Evidence at protein level	Guanine nucleotide-exchange factor SEC12 (Protein transport protein SEC12)	SwissProt_and_IMEX
P11709	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	440	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	51092	NA		5 out of 5	Evidence at protein level	Nuclear fusion protein BIK1	SwissProt_and_IMEX
P11710	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	512	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	57779	NA		5 out of 5	Evidence at protein level	Nuclear fusion protein FUS1	SwissProt_and_IMEX
P11745	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	407	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	45816	NA		5 out of 5	Evidence at protein level	Ran GTPase-activating protein 1 (Protein involved in RNA production/processing)	SwissProt_and_IMEX
P11746	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	286	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	32802	NA		5 out of 5	Evidence at protein level	Pheromone receptor transcription factor (GRM/PRTF protein)	SwissProt_and_IMEX
P11747	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	167	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	19132	NA		5 out of 5	Evidence at protein level	Transcription initiation factor TFIID subunit 13 (Function unknown 81 protein) (TAFII-19) (TAFII19) (TBP-associated factor 13) (TBP-associated factor 19 kDa)	SwissProt_and_IMEX
P11792	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	824	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	91812	NA		5 out of 5	Evidence at protein level	Serine/threonine-protein kinase SCH9 (EC 2.7.11.1)	SwissProt_and_IMEX
P11914	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	482	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	53338	NA		5 out of 5	Evidence at protein level	Mitochondrial-processing peptidase subunit alpha (EC 3.4.24.64) (Alpha-MPP)	SwissProt_and_IMEX
P11927	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	433	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	50653	NA		3 out of 5	Evidence at protein level	Cell division control protein KAR1	SwissProt_and_IMEX
P11938	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	827	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	92413	NA		5 out of 5	Evidence at protein level	DNA-binding protein RAP1 (Repressor/activator site-binding protein) (SBF-E) (TUF)	SwissProt_and_IMEX
P11972	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	698	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	79716	NA		5 out of 5	Evidence at protein level	Protein SST2	SwissProt_and_IMEX
P11978	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	1358	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	152062	NA		5 out of 5	Evidence at protein level	Regulatory protein SIR4 (Silent information regulator 4)	SwissProt_and_IMEX
P11986	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	533	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	59642	NA		3 out of 5	Evidence at protein level	Inositol-3-phosphate synthase (MIP synthase) (EC 5.5.1.4) (Myo-inositol 1-phosphate synthase) (IPS) (MI-1-P synthase)	SwissProt_and_IMEX
P12383	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	1068	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	121794	NA		5 out of 5	Evidence at protein level	Transcription factor PDR1 (Pleiotropic drug resistance protein 1)	SwissProt_and_IMEX
P12385	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	437	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	49006	NA		5 out of 5	Evidence at protein level	Eukaryotic peptide chain release factor subunit 1 (Eukaryotic release factor 1) (eRF1) (Omnipotent suppressor protein 1)	SwissProt_and_IMEX
P12611	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	486	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	55346	NA		5 out of 5	Evidence at protein level	Growth regulation protein	SwissProt_and_IMEX
P12612	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	559	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	60481	NA		4 out of 5	Evidence at protein level	T-complex protein 1 subunit alpha (TCP-1-alpha) (CCT-alpha)	SwissProt_and_IMEX
P12630	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	587	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	63730	NA		5 out of 5	Evidence at protein level	Barrierpepsin (EC 3.4.23.35) (BAR proteinase) (Extracellular 'barrier' protein)	SwissProt_and_IMEX
P12683	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	1054	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	115626	NA		5 out of 5	Evidence at protein level	3-hydroxy-3-methylglutaryl-coenzyme A reductase 1 (HMG-CoA reductase 1) (EC 1.1.1.34)	SwissProt_and_IMEX
P12684	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	1045	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	115692	NA		5 out of 5	Evidence at protein level	3-hydroxy-3-methylglutaryl-coenzyme A reductase 2 (HMG-CoA reductase 2) (EC 1.1.1.34)	SwissProt_and_IMEX
P12685	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	1235	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	141073	NA		3 out of 5	Evidence at protein level	High-affinity potassium transport protein	SwissProt_and_IMEX
P12686	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	339	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	38988	NA		3 out of 5	Evidence at protein level	37S ribosomal protein MRP13, mitochondrial (YmS-A)	SwissProt_and_IMEX
P12687	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	371	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	43227	NA		4 out of 5	Evidence at protein level	54S ribosomal protein L2, mitochondrial (YMR6) (YmL2)	SwissProt_and_IMEX
P12688	1	1	uniprotkb	559292	1	1	0	0	0	1	0	1	reviewed	680	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	76480	NA		5 out of 5	Evidence at protein level	Serine/threonine-protein kinase YPK1 (EC 2.7.11.1) (Sphingosine-like immunosuppressant resistant protein 2) (Yeast protein kinase 1)	SwissProt_and_IMEX
P12689	1	1	uniprotkb	559292	1	1	1	0	0	1	0	1	reviewed	985	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	559292	112227	NA		5 out of 5	Evidence at protein level	DNA repair protein REV1 (EC 2.7.7.-) (Reversionless protein 1)	SwissProt_and_IMEX
